"Step","deep-planet-14 - ce_loss","deep-planet-14 - ce_loss__MIN","deep-planet-14 - ce_loss__MAX"
"27490","2.421875","2.421875","2.421875"
"27500","1.4140625","1.4140625","1.4140625"
"27510","1.0234375","1.0234375","1.0234375"
"27520","2.4375","2.4375","2.4375"
"27530","1.2109375","1.2109375","1.2109375"
"27540","3.0625","3.0625","3.0625"
"27550","2.234375","2.234375","2.234375"
"27560","2","2","2"
"27570","1.0390625","1.0390625","1.0390625"
"27580","1.3828125","1.3828125","1.3828125"
"27590","2.3125","2.3125","2.3125"
"27600","2.5625","2.5625","2.5625"
"27610","4.0625","4.0625","4.0625"
"27620","2.046875","2.046875","2.046875"
"27630","2.1875","2.1875","2.1875"
"27640","2.375","2.375","2.375"
"27650","1.1484375","1.1484375","1.1484375"
"27660","1.328125","1.328125","1.328125"
"27670","2.171875","2.171875","2.171875"
"27680","2.15625","2.15625","2.15625"
"27690","2.75","2.75","2.75"
"27700","2.984375","2.984375","2.984375"
"27710","0.953125","0.953125","0.953125"
"27720","1.7109375","1.7109375","1.7109375"
"27730","1.2734375","1.2734375","1.2734375"
"27740","2.203125","2.203125","2.203125"
"27750","1.2421875","1.2421875","1.2421875"
"27760","2.34375","2.34375","2.34375"
"27770","1.1796875","1.1796875","1.1796875"
"27780","2.6875","2.6875","2.6875"
"27790","1.34375","1.34375","1.34375"
"27800","1.203125","1.203125","1.203125"
"27810","2.3125","2.3125","2.3125"
"27820","1.5625","1.5625","1.5625"
"27830","2.34375","2.34375","2.34375"
"27840","1.5859375","1.5859375","1.5859375"
"27850","2.890625","2.890625","2.890625"
"27860","3.25","3.25","3.25"
"27870","2.40625","2.40625","2.40625"
"27880","2.40625","2.40625","2.40625"
"27890","2.3125","2.3125","2.3125"
"27900","2.484375","2.484375","2.484375"
"27910","1.1875","1.1875","1.1875"
"27920","1.5390625","1.5390625","1.5390625"
"27930","1.2890625","1.2890625","1.2890625"
"27940","2.3125","2.3125","2.3125"
"27950","3.21875","3.21875","3.21875"
"27960","2.484375","2.484375","2.484375"
"27970","2.265625","2.265625","2.265625"
"27980","2.0625","2.0625","2.0625"
"27990","1.203125","1.203125","1.203125"
"28000","2.359375","2.359375","2.359375"
"28010","1.25","1.25","1.25"
"28020","2.140625","2.140625","2.140625"
"28030","3","3","3"
"28040","2.484375","2.484375","2.484375"
"28050","1.1953125","1.1953125","1.1953125"
"28060","0.93359375","0.93359375","0.93359375"
"28070","1.0859375","1.0859375","1.0859375"
"28080","1.21875","1.21875","1.21875"
"28090","1.28125","1.28125","1.28125"
"28100","2.046875","2.046875","2.046875"
"28110","0.8515625","0.8515625","0.8515625"
"28120","2.34375","2.34375","2.34375"
"28130","2.03125","2.03125","2.03125"
"28140","1.7734375","1.7734375","1.7734375"
"28150","1.96875","1.96875","1.96875"
"28160","1.421875","1.421875","1.421875"
"28170","2.90625","2.90625","2.90625"
"28180","1.078125","1.078125","1.078125"
"28190","2.1875","2.1875","2.1875"
"28200","1.125","1.125","1.125"
"28210","2.140625","2.140625","2.140625"
"28220","1.4765625","1.4765625","1.4765625"
"28230","1.1875","1.1875","1.1875"
"28240","2.96875","2.96875","2.96875"
"28250","2.53125","2.53125","2.53125"
"28260","1.265625","1.265625","1.265625"
"28270","1.8125","1.8125","1.8125"
"28280","2.203125","2.203125","2.203125"
"28290","1.21875","1.21875","1.21875"
"28300","3.125","3.125","3.125"
"28310","2.5","2.5","2.5"
"28320","1.0625","1.0625","1.0625"
"28330","2.125","2.125","2.125"
"28340","3.046875","3.046875","3.046875"
"28350","2.515625","2.515625","2.515625"
"28360","1.2421875","1.2421875","1.2421875"
"28370","1.28125","1.28125","1.28125"
"28380","2.53125","2.53125","2.53125"
"28390","2.0625","2.0625","2.0625"
"28400","3.375","3.375","3.375"
"28410","1.625","1.625","1.625"
"28420","3.515625","3.515625","3.515625"
"28430","1.234375","1.234375","1.234375"
"28440","2.296875","2.296875","2.296875"
"28450","2.09375","2.09375","2.09375"
"28460","1.3984375","1.3984375","1.3984375"
"28470","3.125","3.125","3.125"
"28480","2.28125","2.28125","2.28125"
"28490","2.109375","2.109375","2.109375"
"28500","2.3125","2.3125","2.3125"
"28510","1.1484375","1.1484375","1.1484375"
"28520","2.328125","2.328125","2.328125"
"28530","2.4375","2.4375","2.4375"
"28540","1.4375","1.4375","1.4375"
"28550","2.84375","2.84375","2.84375"
"28560","2.578125","2.578125","2.578125"
"28570","1.40625","1.40625","1.40625"
"28580","2.609375","2.609375","2.609375"
"28590","2.203125","2.203125","2.203125"
"28600","2.375","2.375","2.375"
"28610","2.03125","2.03125","2.03125"
"28620","1.8203125","1.8203125","1.8203125"
"28630","2.453125","2.453125","2.453125"
"28640","2.125","2.125","2.125"
"28650","3.546875","3.546875","3.546875"
"28660","2.78125","2.78125","2.78125"
"28670","1.140625","1.140625","1.140625"
"28680","1.1953125","1.1953125","1.1953125"
"28690","0.890625","0.890625","0.890625"
"28700","1.546875","1.546875","1.546875"
"28710","2.640625","2.640625","2.640625"
"28720","1.0234375","1.0234375","1.0234375"
"28730","2.453125","2.453125","2.453125"
"28740","2.921875","2.921875","2.921875"
"28750","1.5625","1.5625","1.5625"
"28760","2.453125","2.453125","2.453125"
"28770","1.5078125","1.5078125","1.5078125"
"28780","2.328125","2.328125","2.328125"
"28790","1.0625","1.0625","1.0625"
"28800","2.078125","2.078125","2.078125"
"28810","2.5","2.5","2.5"
"28820","3.359375","3.359375","3.359375"
"28830","1.0703125","1.0703125","1.0703125"
"28840","1.8828125","1.8828125","1.8828125"
"28850","2.15625","2.15625","2.15625"
"28860","0.92578125","0.92578125","0.92578125"
"28870","1.0234375","1.0234375","1.0234375"
"28880","1.34375","1.34375","1.34375"
"28890","2.96875","2.96875","2.96875"
"28900","2.125","2.125","2.125"
"28910","2.265625","2.265625","2.265625"
"28920","1.1640625","1.1640625","1.1640625"
"28930","2.53125","2.53125","2.53125"
"28940","2.359375","2.359375","2.359375"
"28950","2.015625","2.015625","2.015625"
"28960","1.2265625","1.2265625","1.2265625"
"28970","3.734375","3.734375","3.734375"
"28980","2.359375","2.359375","2.359375"
"28990","2.3125","2.3125","2.3125"
"29000","1.375","1.375","1.375"
"29010","1.296875","1.296875","1.296875"
"29020","2.625","2.625","2.625"
"29030","1.0625","1.0625","1.0625"
"29040","2.0625","2.0625","2.0625"
"29050","2.84375","2.84375","2.84375"
"29060","1.2734375","1.2734375","1.2734375"
"29070","3.15625","3.15625","3.15625"
"29080","2.21875","2.21875","2.21875"
"29090","1.296875","1.296875","1.296875"
"29100","2.1875","2.1875","2.1875"
"29110","1.3359375","1.3359375","1.3359375"
"29120","2.375","2.375","2.375"
"29130","2.96875","2.96875","2.96875"
"29140","1.046875","1.046875","1.046875"
"29150","1.078125","1.078125","1.078125"
"29160","1.203125","1.203125","1.203125"
"29170","2.328125","2.328125","2.328125"
"29180","2.390625","2.390625","2.390625"
"29190","2.71875","2.71875","2.71875"
"29200","2.4375","2.4375","2.4375"
"29210","2.078125","2.078125","2.078125"
"29220","1.09375","1.09375","1.09375"
"29230","3.265625","3.265625","3.265625"
"29240","1.125","1.125","1.125"
"29250","2","2","2"
"29260","2.0625","2.0625","2.0625"
"29270","1.15625","1.15625","1.15625"
"29280","1.0859375","1.0859375","1.0859375"
"29290","2.3125","2.3125","2.3125"
"29300","3.703125","3.703125","3.703125"
"29310","3.046875","3.046875","3.046875"
"29320","2.59375","2.59375","2.59375"
"29330","1.0546875","1.0546875","1.0546875"
"29340","1.046875","1.046875","1.046875"
"29350","1.3828125","1.3828125","1.3828125"
"29360","2.015625","2.015625","2.015625"
"29370","1.1796875","1.1796875","1.1796875"
"29380","2.75","2.75","2.75"
"29390","1.390625","1.390625","1.390625"
"29400","2.28125","2.28125","2.28125"
"29410","1.15625","1.15625","1.15625"
"29420","1.1640625","1.1640625","1.1640625"
"29430","1.546875","1.546875","1.546875"
"29440","2.9375","2.9375","2.9375"
"29450","2.484375","2.484375","2.484375"
"29460","0.92578125","0.92578125","0.92578125"
"29470","1.1484375","1.1484375","1.1484375"
"29480","1.2421875","1.2421875","1.2421875"
"29490","2.25","2.25","2.25"
"29500","2.71875","2.71875","2.71875"
"29510","2.375","2.375","2.375"
"29520","2.34375","2.34375","2.34375"
"29530","1.1015625","1.1015625","1.1015625"
"29540","1.234375","1.234375","1.234375"
"29550","2.171875","2.171875","2.171875"
"29560","1.2578125","1.2578125","1.2578125"
"29570","1.21875","1.21875","1.21875"
"29580","2.03125","2.03125","2.03125"
"29590","3.109375","3.109375","3.109375"
"29600","3.1875","3.1875","3.1875"
"29610","1.375","1.375","1.375"
"29620","1.234375","1.234375","1.234375"
"29630","2.328125","2.328125","2.328125"
"29640","1.9609375","1.9609375","1.9609375"
"29650","0.95703125","0.95703125","0.95703125"
"29660","2.5","2.5","2.5"
"29670","1.9453125","1.9453125","1.9453125"
"29680","2.546875","2.546875","2.546875"
"29690","1.3203125","1.3203125","1.3203125"
"29700","1.0234375","1.0234375","1.0234375"
"29710","2.40625","2.40625","2.40625"
"29720","1.671875","1.671875","1.671875"
"29730","1.296875","1.296875","1.296875"
"29740","2.40625","2.40625","2.40625"
"29750","1.1015625","1.1015625","1.1015625"
"29760","2.515625","2.515625","2.515625"
"29770","1.2109375","1.2109375","1.2109375"
"29780","1.3828125","1.3828125","1.3828125"
"29790","1.25","1.25","1.25"
"29800","2.015625","2.015625","2.015625"
"29810","1.3203125","1.3203125","1.3203125"
"29820","1.3046875","1.3046875","1.3046875"
"29830","1.46875","1.46875","1.46875"
"29840","2.3125","2.3125","2.3125"
"29850","1.2890625","1.2890625","1.2890625"
"29860","2.453125","2.453125","2.453125"
"29870","1.3203125","1.3203125","1.3203125"
"29880","1.1328125","1.1328125","1.1328125"
"29890","1.1328125","1.1328125","1.1328125"
"29900","1.15625","1.15625","1.15625"
"29910","2.171875","2.171875","2.171875"
"29920","1.8984375","1.8984375","1.8984375"
"29930","2.078125","2.078125","2.078125"
"29940","1.6484375","1.6484375","1.6484375"
"29950","1.375","1.375","1.375"
"29960","2.234375","2.234375","2.234375"
"29970","1.1796875","1.1796875","1.1796875"
"29980","2.75","2.75","2.75"
"29990","1.296875","1.296875","1.296875"
"30000","1.40625","1.40625","1.40625"
"30010","2.140625","2.140625","2.140625"
"30020","1.3125","1.3125","1.3125"
"30030","1.6015625","1.6015625","1.6015625"
"30040","1.078125","1.078125","1.078125"
"30050","2.734375","2.734375","2.734375"
"30060","2.421875","2.421875","2.421875"
"30070","2.0625","2.0625","2.0625"
"30080","1.4921875","1.4921875","1.4921875"
"30090","3.125","3.125","3.125"
"30100","1.3828125","1.3828125","1.3828125"
"30110","3.1875","3.1875","3.1875"
"30120","3.71875","3.71875","3.71875"
"30130","1.171875","1.171875","1.171875"
"30140","1.6796875","1.6796875","1.6796875"
"30150","1.921875","1.921875","1.921875"
"30160","1.2109375","1.2109375","1.2109375"
"30170","2.234375","2.234375","2.234375"
"30180","2.390625","2.390625","2.390625"
"30190","2.890625","2.890625","2.890625"
"30200","1.0703125","1.0703125","1.0703125"
"30210","2.21875","2.21875","2.21875"
"30220","1.390625","1.390625","1.390625"
"30230","1.5234375","1.5234375","1.5234375"
"30240","1.09375","1.09375","1.09375"
"30250","2.5","2.5","2.5"
"30260","1.140625","1.140625","1.140625"
"30270","2.078125","2.078125","2.078125"
"30280","3.125","3.125","3.125"
"30290","2.15625","2.15625","2.15625"
"30300","1.171875","1.171875","1.171875"
"30310","2.796875","2.796875","2.796875"
"30320","1.1953125","1.1953125","1.1953125"
"30330","2.328125","2.328125","2.328125"
"30340","1.3984375","1.3984375","1.3984375"
"30350","1.3359375","1.3359375","1.3359375"
"30360","1.4765625","1.4765625","1.4765625"
"30370","3.359375","3.359375","3.359375"
"30380","0.93359375","0.93359375","0.93359375"
"30390","2.75","2.75","2.75"
"30400","1.2421875","1.2421875","1.2421875"
"30410","1.8046875","1.8046875","1.8046875"
"30420","3.28125","3.28125","3.28125"
"30430","1.328125","1.328125","1.328125"
"30440","0.94921875","0.94921875","0.94921875"
"30450","2.390625","2.390625","2.390625"
"30460","2.6875","2.6875","2.6875"
"30470","3.078125","3.078125","3.078125"
"30480","2.234375","2.234375","2.234375"
"30490","2.5","2.5","2.5"
"30500","2.125","2.125","2.125"
"30510","2.09375","2.09375","2.09375"
"30520","2.171875","2.171875","2.171875"
"30530","1.4296875","1.4296875","1.4296875"
"30540","2.4375","2.4375","2.4375"
"30550","1.296875","1.296875","1.296875"
"30560","2.921875","2.921875","2.921875"
"30570","1.3984375","1.3984375","1.3984375"
"30580","1.1796875","1.1796875","1.1796875"
"30590","2.59375","2.59375","2.59375"
"30600","2.140625","2.140625","2.140625"
"30610","1.15625","1.15625","1.15625"
"30620","3.046875","3.046875","3.046875"
"30630","1.78125","1.78125","1.78125"
"30640","2.34375","2.34375","2.34375"
"30650","1.4375","1.4375","1.4375"
"30660","2.46875","2.46875","2.46875"
"30670","3.5625","3.5625","3.5625"
"30680","1","1","1"
"30690","2.078125","2.078125","2.078125"
"30700","1.4765625","1.4765625","1.4765625"
"30710","2.8125","2.8125","2.8125"
"30720","1.8984375","1.8984375","1.8984375"
"30730","1.421875","1.421875","1.421875"
"30740","1.015625","1.015625","1.015625"
"30750","1.03125","1.03125","1.03125"
"30760","0.88671875","0.88671875","0.88671875"
"30770","2.875","2.875","2.875"
"30780","1.1953125","1.1953125","1.1953125"
"30790","1.9140625","1.9140625","1.9140625"
"30800","1.1796875","1.1796875","1.1796875"
"30810","2.046875","2.046875","2.046875"
"30820","2.078125","2.078125","2.078125"
"30830","2.125","2.125","2.125"
"30840","2.375","2.375","2.375"
"30850","1.9765625","1.9765625","1.9765625"
"30860","2.203125","2.203125","2.203125"
"30870","1.3203125","1.3203125","1.3203125"
"30880","1.15625","1.15625","1.15625"
"30890","1.1875","1.1875","1.1875"
"30900","1.265625","1.265625","1.265625"
"30910","1.3671875","1.3671875","1.3671875"
"30920","3.0625","3.0625","3.0625"
"30930","3.265625","3.265625","3.265625"
"30940","3.203125","3.203125","3.203125"
"30950","1.984375","1.984375","1.984375"
"30960","1.15625","1.15625","1.15625"
"30970","2.8125","2.8125","2.8125"
"30980","2.484375","2.484375","2.484375"
"30990","2.171875","2.171875","2.171875"
"31000","1.25","1.25","1.25"
"31010","1.9296875","1.9296875","1.9296875"
"31020","2.765625","2.765625","2.765625"
"31030","3.09375","3.09375","3.09375"
"31040","2.890625","2.890625","2.890625"
"31050","1.203125","1.203125","1.203125"
"31060","1.296875","1.296875","1.296875"
"31070","1.4453125","1.4453125","1.4453125"
"31080","1.0546875","1.0546875","1.0546875"
"31090","2.203125","2.203125","2.203125"
"31100","0.93359375","0.93359375","0.93359375"
"31110","1.34375","1.34375","1.34375"
"31120","1.0390625","1.0390625","1.0390625"
"31130","1.25","1.25","1.25"
"31140","2.328125","2.328125","2.328125"
"31150","1.0625","1.0625","1.0625"
"31160","1.21875","1.21875","1.21875"
"31170","1.203125","1.203125","1.203125"
"31180","2.9375","2.9375","2.9375"
"31190","1.0859375","1.0859375","1.0859375"
"31200","2.265625","2.265625","2.265625"
"31210","1.3828125","1.3828125","1.3828125"
"31220","1.1953125","1.1953125","1.1953125"
"31230","1.2890625","1.2890625","1.2890625"
"31240","2.1875","2.1875","2.1875"
"31250","1.09375","1.09375","1.09375"
"31260","2.09375","2.09375","2.09375"
"31270","1.375","1.375","1.375"
"31280","0.99609375","0.99609375","0.99609375"
"31290","2.015625","2.015625","2.015625"
"31300","3.0625","3.0625","3.0625"
"31310","1.3125","1.3125","1.3125"
"31320","2.34375","2.34375","2.34375"
"31330","2.4375","2.4375","2.4375"
"31340","2.59375","2.59375","2.59375"
"31350","3.171875","3.171875","3.171875"
"31360","2.546875","2.546875","2.546875"
"31370","2.21875","2.21875","2.21875"
"31380","3.125","3.125","3.125"
"31390","2.3125","2.3125","2.3125"
"31400","1.0390625","1.0390625","1.0390625"
"31410","1.359375","1.359375","1.359375"
"31420","1.078125","1.078125","1.078125"
"31430","2.625","2.625","2.625"
"31440","1.390625","1.390625","1.390625"
"31450","1.2265625","1.2265625","1.2265625"
"31460","1.046875","1.046875","1.046875"
"31470","2.421875","2.421875","2.421875"
"31480","2.03125","2.03125","2.03125"
"31490","2.640625","2.640625","2.640625"
"31500","1.3046875","1.3046875","1.3046875"
"31510","1.984375","1.984375","1.984375"
"31520","3.09375","3.09375","3.09375"
"31530","2.765625","2.765625","2.765625"
"31540","1.25","1.25","1.25"
"31550","2.984375","2.984375","2.984375"
"31560","2.5","2.5","2.5"
"31570","2.546875","2.546875","2.546875"
"31580","1.328125","1.328125","1.328125"
"31590","1.1171875","1.1171875","1.1171875"
"31600","1.1953125","1.1953125","1.1953125"
"31610","2.453125","2.453125","2.453125"
"31620","2.046875","2.046875","2.046875"
"31630","2.25","2.25","2.25"
"31640","2.46875","2.46875","2.46875"
"31650","3.1875","3.1875","3.1875"
"31660","2.1875","2.1875","2.1875"
"31670","1.0234375","1.0234375","1.0234375"
"31680","2.140625","2.140625","2.140625"
"31690","2.15625","2.15625","2.15625"
"31700","1.5390625","1.5390625","1.5390625"
"31710","1.2734375","1.2734375","1.2734375"
"31720","1.765625","1.765625","1.765625"
"31730","3.171875","3.171875","3.171875"
"31740","1.375","1.375","1.375"
"31750","1.921875","1.921875","1.921875"
"31760","3.4375","3.4375","3.4375"
"31770","2.71875","2.71875","2.71875"
"31780","2.28125","2.28125","2.28125"
"31790","2.625","2.625","2.625"
"31800","2.125","2.125","2.125"
"31810","2.375","2.375","2.375"
"31820","1.3828125","1.3828125","1.3828125"
"31830","1.2890625","1.2890625","1.2890625"
"31840","2.875","2.875","2.875"
"31850","2.40625","2.40625","2.40625"
"31860","1.0703125","1.0703125","1.0703125"
"31870","1.171875","1.171875","1.171875"
"31880","3.421875","3.421875","3.421875"
"31890","2.59375","2.59375","2.59375"
"31900","2.015625","2.015625","2.015625"
"31910","2.125","2.125","2.125"
"31920","1.0859375","1.0859375","1.0859375"
"31930","1.265625","1.265625","1.265625"
"31940","2.15625","2.15625","2.15625"
"31950","1.3359375","1.3359375","1.3359375"
"31960","1.125","1.125","1.125"
"31970","1.25","1.25","1.25"
"31980","1.9609375","1.9609375","1.9609375"
"31990","3.34375","3.34375","3.34375"
"32000","2.203125","2.203125","2.203125"
"32010","2.109375","2.109375","2.109375"
"32020","2.546875","2.546875","2.546875"
"32030","2.6875","2.6875","2.6875"
"32040","3.375","3.375","3.375"
"32050","2.234375","2.234375","2.234375"
"32060","2.375","2.375","2.375"
"32070","1.390625","1.390625","1.390625"
"32080","3.03125","3.03125","3.03125"
"32090","1.921875","1.921875","1.921875"
"32100","2.25","2.25","2.25"
"32110","2.34375","2.34375","2.34375"
"32120","2.234375","2.234375","2.234375"
"32130","1.8203125","1.8203125","1.8203125"
"32140","2.796875","2.796875","2.796875"
"32150","2.3125","2.3125","2.3125"
"32160","2.5","2.5","2.5"
"32170","1.9765625","1.9765625","1.9765625"
"32180","1.3671875","1.3671875","1.3671875"
"32190","2.03125","2.03125","2.03125"
"32200","1.140625","1.140625","1.140625"
"32210","1.2265625","1.2265625","1.2265625"
"32220","1.234375","1.234375","1.234375"
"32230","2.078125","2.078125","2.078125"
"32240","2.171875","2.171875","2.171875"
"32250","1.2734375","1.2734375","1.2734375"
"32260","2.03125","2.03125","2.03125"
"32270","2.84375","2.84375","2.84375"
"32280","3.203125","3.203125","3.203125"
"32290","1.1796875","1.1796875","1.1796875"
"32300","2.703125","2.703125","2.703125"
"32310","1.890625","1.890625","1.890625"
"32320","2.125","2.125","2.125"
"32330","2.265625","2.265625","2.265625"
"32340","0.93359375","0.93359375","0.93359375"
"32350","2.625","2.625","2.625"
"32360","1.484375","1.484375","1.484375"
"32370","2.375","2.375","2.375"
"32380","1.25","1.25","1.25"
"32390","2.171875","2.171875","2.171875"
"32400","3.421875","3.421875","3.421875"
"32410","2.21875","2.21875","2.21875"
"32420","0.984375","0.984375","0.984375"
"32430","1.96875","1.96875","1.96875"
"32440","1.046875","1.046875","1.046875"
"32450","1.9609375","1.9609375","1.9609375"
"32460","1.2734375","1.2734375","1.2734375"
"32470","3.40625","3.40625","3.40625"
"32480","1.203125","1.203125","1.203125"
"32490","2.796875","2.796875","2.796875"
"32500","0.8359375","0.8359375","0.8359375"
"32510","2.4375","2.4375","2.4375"
"32520","2.25","2.25","2.25"
"32530","1.34375","1.34375","1.34375"
"32540","2","2","2"
"32550","2.234375","2.234375","2.234375"
"32560","3.46875","3.46875","3.46875"
"32570","2.8125","2.8125","2.8125"
"32580","1.0703125","1.0703125","1.0703125"
"32590","1.015625","1.015625","1.015625"
"32600","1.515625","1.515625","1.515625"
"32610","2.28125","2.28125","2.28125"
"32620","1.09375","1.09375","1.09375"
"32630","1.078125","1.078125","1.078125"
"32640","1.0859375","1.0859375","1.0859375"
"32650","2.921875","2.921875","2.921875"
"32660","2","2","2"
"32670","2.5625","2.5625","2.5625"
"32680","2.5","2.5","2.5"
"32690","1.0390625","1.0390625","1.0390625"
"32700","3.21875","3.21875","3.21875"
"32710","2.34375","2.34375","2.34375"
"32720","3.359375","3.359375","3.359375"
"32730","3.5","3.5","3.5"
"32740","2.796875","2.796875","2.796875"
"32750","1.59375","1.59375","1.59375"
"32760","2.0625","2.0625","2.0625"
"32770","1.5625","1.5625","1.5625"
"32780","4.03125","4.03125","4.03125"
"32790","2.265625","2.265625","2.265625"
"32800","1.2734375","1.2734375","1.2734375"
"32810","2.65625","2.65625","2.65625"
"32820","2.78125","2.78125","2.78125"
"32830","2.1875","2.1875","2.1875"
"32840","1.2578125","1.2578125","1.2578125"
"32850","2.296875","2.296875","2.296875"
"32860","0.9296875","0.9296875","0.9296875"
"32870","1.75","1.75","1.75"
"32880","2.25","2.25","2.25"
"32890","2.28125","2.28125","2.28125"
"32900","1.6328125","1.6328125","1.6328125"
"32910","2.53125","2.53125","2.53125"
"32920","1.515625","1.515625","1.515625"
"32930","2.8125","2.8125","2.8125"
"32940","2.078125","2.078125","2.078125"
"32950","2.453125","2.453125","2.453125"
"32960","2.140625","2.140625","2.140625"
"32970","1.96875","1.96875","1.96875"
"32980","2.5625","2.5625","2.5625"
"32990","1.359375","1.359375","1.359375"
"33000","1.15625","1.15625","1.15625"
"33010","2.828125","2.828125","2.828125"
"33020","3.21875","3.21875","3.21875"
"33030","1.171875","1.171875","1.171875"
"33040","2.40625","2.40625","2.40625"
"33050","2.375","2.375","2.375"
"33060","0.99609375","0.99609375","0.99609375"
"33070","2.71875","2.71875","2.71875"
"33080","2.078125","2.078125","2.078125"
"33090","0.9453125","0.9453125","0.9453125"
"33100","1.4453125","1.4453125","1.4453125"
"33110","2.265625","2.265625","2.265625"
"33120","3.46875","3.46875","3.46875"
"33130","2.140625","2.140625","2.140625"
"33140","3.125","3.125","3.125"
"33150","1.53125","1.53125","1.53125"
"33160","2.53125","2.53125","2.53125"
"33170","1.453125","1.453125","1.453125"
"33180","1.171875","1.171875","1.171875"
"33190","1.2265625","1.2265625","1.2265625"
"33200","3.390625","3.390625","3.390625"
"33210","1.375","1.375","1.375"
"33220","3.578125","3.578125","3.578125"
"33230","1.234375","1.234375","1.234375"
"33240","1.9453125","1.9453125","1.9453125"
"33250","3.0625","3.0625","3.0625"
"33260","2.046875","2.046875","2.046875"
"33270","3.40625","3.40625","3.40625"
"33280","2.9375","2.9375","2.9375"
"33290","2.171875","2.171875","2.171875"
"33300","1.0859375","1.0859375","1.0859375"
"33310","1.21875","1.21875","1.21875"
"33320","2.234375","2.234375","2.234375"
"33330","1.125","1.125","1.125"
"33340","2.859375","2.859375","2.859375"
"33350","1.1796875","1.1796875","1.1796875"
"33360","1.9375","1.9375","1.9375"
"33370","2.34375","2.34375","2.34375"
"33380","2.296875","2.296875","2.296875"
"33390","2.25","2.25","2.25"
"33400","3.890625","3.890625","3.890625"
"33410","1.3046875","1.3046875","1.3046875"
"33420","2.140625","2.140625","2.140625"
"33430","1.34375","1.34375","1.34375"
"33440","3.234375","3.234375","3.234375"
"33450","1.5390625","1.5390625","1.5390625"
"33460","1.171875","1.171875","1.171875"
"33470","2.171875","2.171875","2.171875"
"33480","2.21875","2.21875","2.21875"
"33490","1.09375","1.09375","1.09375"
"33500","2.171875","2.171875","2.171875"
"33510","3.390625","3.390625","3.390625"
"33520","1.859375","1.859375","1.859375"
"33530","2.234375","2.234375","2.234375"
"33540","2.375","2.375","2.375"
"33550","3.265625","3.265625","3.265625"
"33560","2.5","2.5","2.5"
"33570","2.140625","2.140625","2.140625"
"33580","3.390625","3.390625","3.390625"
"33590","2.34375","2.34375","2.34375"
"33600","0.95703125","0.95703125","0.95703125"
"33610","2.6875","2.6875","2.6875"
"33620","2.46875","2.46875","2.46875"
"33630","1.9296875","1.9296875","1.9296875"
"33640","2.4375","2.4375","2.4375"
"33650","2.640625","2.640625","2.640625"
"33660","2.109375","2.109375","2.109375"
"33670","3.71875","3.71875","3.71875"
"33680","1.25","1.25","1.25"
"33690","3.21875","3.21875","3.21875"
"33700","2.921875","2.921875","2.921875"
