"Step","deep-planet-14 - contrastive_loss","deep-planet-14 - contrastive_loss__MIN","deep-planet-14 - contrastive_loss__MAX"
"21320","4.625","4.625","4.625"
"21330","4.59375","4.59375","4.59375"
"21340","4.5625","4.5625","4.5625"
"21350","4.59375","4.59375","4.59375"
"21360","4.59375","4.59375","4.59375"
"21370","4.625","4.625","4.625"
"21380","4.59375","4.59375","4.59375"
"21390","4.625","4.625","4.625"
"21400","4.5625","4.5625","4.5625"
"21410","4.6875","4.6875","4.6875"
"21420","4.59375","4.59375","4.59375"
"21430","4.625","4.625","4.625"
"21440","4.59375","4.59375","4.59375"
"21450","4.59375","4.59375","4.59375"
"21460","4.59375","4.59375","4.59375"
"21470","4.59375","4.59375","4.59375"
"21480","4.625","4.625","4.625"
"21490","4.65625","4.65625","4.65625"
"21500","4.59375","4.59375","4.59375"
"21510","4.59375","4.59375","4.59375"
"21520","4.5625","4.5625","4.5625"
"21530","4.59375","4.59375","4.59375"
"21540","4.59375","4.59375","4.59375"
"21550","4.59375","4.59375","4.59375"
"21560","4.59375","4.59375","4.59375"
"21570","4.625","4.625","4.625"
"21580","4.5625","4.5625","4.5625"
"21590","4.625","4.625","4.625"
"21600","4.5625","4.5625","4.5625"
"21610","4.59375","4.59375","4.59375"
"21620","4.59375","4.59375","4.59375"
"21630","4.625","4.625","4.625"
"21640","4.59375","4.59375","4.59375"
"21650","4.59375","4.59375","4.59375"
"21660","4.59375","4.59375","4.59375"
"21670","4.59375","4.59375","4.59375"
"21680","4.5625","4.5625","4.5625"
"21690","4.59375","4.59375","4.59375"
"21700","4.59375","4.59375","4.59375"
"21710","4.59375","4.59375","4.59375"
"21720","4.5625","4.5625","4.5625"
"21730","4.59375","4.59375","4.59375"
"21740","4.59375","4.59375","4.59375"
"21750","4.5625","4.5625","4.5625"
"21760","4.625","4.625","4.625"
"21770","4.5625","4.5625","4.5625"
"21780","4.65625","4.65625","4.65625"
"21790","4.5625","4.5625","4.5625"
"21800","4.625","4.625","4.625"
"21810","4.59375","4.59375","4.59375"
"21820","4.5625","4.5625","4.5625"
"21830","4.59375","4.59375","4.59375"
"21840","4.59375","4.59375","4.59375"
"21850","4.59375","4.59375","4.59375"
"21860","4.59375","4.59375","4.59375"
"21870","4.59375","4.59375","4.59375"
"21880","4.5625","4.5625","4.5625"
"21890","4.71875","4.71875","4.71875"
"21900","4.65625","4.65625","4.65625"
"21910","4.6875","4.6875","4.6875"
"21920","4.59375","4.59375","4.59375"
"21930","4.59375","4.59375","4.59375"
"21940","4.5625","4.5625","4.5625"
"21950","4.625","4.625","4.625"
"21960","4.59375","4.59375","4.59375"
"21970","4.59375","4.59375","4.59375"
"21980","4.5625","4.5625","4.5625"
"21990","4.59375","4.59375","4.59375"
"22000","4.59375","4.59375","4.59375"
"22010","4.59375","4.59375","4.59375"
"22020","4.59375","4.59375","4.59375"
"22030","4.59375","4.59375","4.59375"
"22040","4.65625","4.65625","4.65625"
"22050","4.5625","4.5625","4.5625"
"22060","4.59375","4.59375","4.59375"
"22070","4.5625","4.5625","4.5625"
"22080","4.59375","4.59375","4.59375"
"22090","4.59375","4.59375","4.59375"
"22100","4.59375","4.59375","4.59375"
"22110","4.625","4.625","4.625"
"22120","4.59375","4.59375","4.59375"
"22130","4.625","4.625","4.625"
"22140","4.65625","4.65625","4.65625"
"22150","4.59375","4.59375","4.59375"
"22160","4.59375","4.59375","4.59375"
"22170","4.625","4.625","4.625"
"22180","4.59375","4.59375","4.59375"
"22190","4.625","4.625","4.625"
"22200","4.59375","4.59375","4.59375"
"22210","4.59375","4.59375","4.59375"
"22220","4.59375","4.59375","4.59375"
"22230","4.625","4.625","4.625"
"22240","4.625","4.625","4.625"
"22250","4.59375","4.59375","4.59375"
"22260","4.59375","4.59375","4.59375"
"22270","4.6875","4.6875","4.6875"
"22280","4.59375","4.59375","4.59375"
"22290","4.625","4.625","4.625"
"22300","4.625","4.625","4.625"
"22310","4.59375","4.59375","4.59375"
"22320","4.5625","4.5625","4.5625"
"22330","4.5625","4.5625","4.5625"
"22340","4.625","4.625","4.625"
"22350","4.59375","4.59375","4.59375"
"22360","4.59375","4.59375","4.59375"
"22370","4.625","4.625","4.625"
"22380","4.65625","4.65625","4.65625"
"22390","4.59375","4.59375","4.59375"
"22400","4.625","4.625","4.625"
"22410","4.59375","4.59375","4.59375"
"22420","4.59375","4.59375","4.59375"
"22430","4.59375","4.59375","4.59375"
"22440","4.625","4.625","4.625"
"22450","4.71875","4.71875","4.71875"
"22460","4.59375","4.59375","4.59375"
"22470","4.625","4.625","4.625"
"22480","4.59375","4.59375","4.59375"
"22490","4.59375","4.59375","4.59375"
"22500","4.59375","4.59375","4.59375"
"22510","4.625","4.625","4.625"
"22520","4.59375","4.59375","4.59375"
"22530","4.59375","4.59375","4.59375"
"22540","4.59375","4.59375","4.59375"
"22550","4.625","4.625","4.625"
"22560","4.59375","4.59375","4.59375"
"22570","4.59375","4.59375","4.59375"
"22580","4.59375","4.59375","4.59375"
"22590","4.59375","4.59375","4.59375"
"22600","4.65625","4.65625","4.65625"
"22610","4.5625","4.5625","4.5625"
"22620","4.59375","4.59375","4.59375"
"22630","4.59375","4.59375","4.59375"
"22640","4.625","4.625","4.625"
"22650","4.5625","4.5625","4.5625"
"22660","4.625","4.625","4.625"
"22670","4.59375","4.59375","4.59375"
"22680","4.59375","4.59375","4.59375"
"22690","4.59375","4.59375","4.59375"
"22700","4.59375","4.59375","4.59375"
"22710","4.59375","4.59375","4.59375"
"22720","4.59375","4.59375","4.59375"
"22730","4.59375","4.59375","4.59375"
"22740","4.59375","4.59375","4.59375"
"22750","4.59375","4.59375","4.59375"
"22760","4.59375","4.59375","4.59375"
"22770","4.625","4.625","4.625"
"22780","4.875","4.875","4.875"
"22790","4.78125","4.78125","4.78125"
"22800","4.75","4.75","4.75"
"22810","4.71875","4.71875","4.71875"
"22820","4.71875","4.71875","4.71875"
"22830","4.6875","4.6875","4.6875"
"22840","4.71875","4.71875","4.71875"
"22850","4.65625","4.65625","4.65625"
"22860","4.65625","4.65625","4.65625"
"22870","4.6875","4.6875","4.6875"
"22880","4.625","4.625","4.625"
"22890","4.625","4.625","4.625"
"22900","4.6875","4.6875","4.6875"
"22910","4.65625","4.65625","4.65625"
"22920","4.65625","4.65625","4.65625"
"22930","4.65625","4.65625","4.65625"
"22940","4.65625","4.65625","4.65625"
"22950","4.6875","4.6875","4.6875"
"22960","4.625","4.625","4.625"
"22970","4.65625","4.65625","4.65625"
"22980","4.65625","4.65625","4.65625"
"22990","4.625","4.625","4.625"
"23000","4.65625","4.65625","4.65625"
"23010","4.6875","4.6875","4.6875"
"23020","4.65625","4.65625","4.65625"
"23030","4.65625","4.65625","4.65625"
"23040","4.625","4.625","4.625"
"23050","4.65625","4.65625","4.65625"
"23060","4.625","4.625","4.625"
"23070","4.625","4.625","4.625"
"23080","4.625","4.625","4.625"
"23090","4.65625","4.65625","4.65625"
"23100","4.65625","4.65625","4.65625"
"23110","4.625","4.625","4.625"
"23120","4.71875","4.71875","4.71875"
"23130","4.625","4.625","4.625"
"23140","4.65625","4.65625","4.65625"
"23150","4.625","4.625","4.625"
"23160","4.6875","4.6875","4.6875"
"23170","4.625","4.625","4.625"
"23180","4.65625","4.65625","4.65625"
"23190","4.65625","4.65625","4.65625"
"23200","4.625","4.625","4.625"
"23210","4.625","4.625","4.625"
"23220","4.65625","4.65625","4.65625"
"23230","4.6875","4.6875","4.6875"
"23240","4.65625","4.65625","4.65625"
"23250","4.6875","4.6875","4.6875"
"23260","4.625","4.625","4.625"
"23270","4.65625","4.65625","4.65625"
"23280","4.625","4.625","4.625"
"23290","4.625","4.625","4.625"
"23300","4.65625","4.65625","4.65625"
"23310","4.59375","4.59375","4.59375"
"23320","4.65625","4.65625","4.65625"
"23330","4.65625","4.65625","4.65625"
"23340","4.625","4.625","4.625"
"23350","4.65625","4.65625","4.65625"
"23360","4.6875","4.6875","4.6875"
"23370","4.625","4.625","4.625"
"23380","4.625","4.625","4.625"
"23390","4.65625","4.65625","4.65625"
"23400","4.625","4.625","4.625"
"23410","4.625","4.625","4.625"
"23420","4.625","4.625","4.625"
"23430","4.625","4.625","4.625"
"23440","4.65625","4.65625","4.65625"
"23450","4.625","4.625","4.625"
"23460","4.625","4.625","4.625"
"23470","4.65625","4.65625","4.65625"
"23480","4.625","4.625","4.625"
"23490","4.65625","4.65625","4.65625"
"23500","4.65625","4.65625","4.65625"
"23510","4.625","4.625","4.625"
"23520","4.625","4.625","4.625"
"23530","4.59375","4.59375","4.59375"
"23540","4.625","4.625","4.625"
"23550","4.625","4.625","4.625"
"23560","4.65625","4.65625","4.65625"
"23570","4.625","4.625","4.625"
"23580","4.65625","4.65625","4.65625"
"23590","4.625","4.625","4.625"
"23600","4.59375","4.59375","4.59375"
"23610","4.65625","4.65625","4.65625"
"23620","4.65625","4.65625","4.65625"
"23630","4.625","4.625","4.625"
"23640","4.65625","4.65625","4.65625"
"23650","4.65625","4.65625","4.65625"
"23660","4.65625","4.65625","4.65625"
"23670","4.625","4.625","4.625"
"23680","4.65625","4.65625","4.65625"
"23690","4.65625","4.65625","4.65625"
"23700","4.625","4.625","4.625"
"23710","4.625","4.625","4.625"
"23720","4.625","4.625","4.625"
"23730","4.625","4.625","4.625"
"23740","4.6875","4.6875","4.6875"
"23750","4.625","4.625","4.625"
"23760","4.59375","4.59375","4.59375"
"23770","4.59375","4.59375","4.59375"
"23780","4.625","4.625","4.625"
"23790","4.65625","4.65625","4.65625"
"23800","4.625","4.625","4.625"
"23810","4.65625","4.65625","4.65625"
"23820","4.59375","4.59375","4.59375"
"23830","4.65625","4.65625","4.65625"
"23840","4.625","4.625","4.625"
"23850","4.625","4.625","4.625"
"23860","4.6875","4.6875","4.6875"
"23870","4.625","4.625","4.625"
"23880","4.65625","4.65625","4.65625"
"23890","4.625","4.625","4.625"
"23900","4.65625","4.65625","4.65625"
"23910","4.625","4.625","4.625"
"23920","4.625","4.625","4.625"
"23930","4.625","4.625","4.625"
"23940","4.625","4.625","4.625"
"23950","4.625","4.625","4.625"
"23960","4.625","4.625","4.625"
"23970","4.59375","4.59375","4.59375"
"23980","4.59375","4.59375","4.59375"
"23990","4.625","4.625","4.625"
"24000","4.625","4.625","4.625"
"24010","4.65625","4.65625","4.65625"
"24020","4.625","4.625","4.625"
"24030","4.59375","4.59375","4.59375"
"24040","4.59375","4.59375","4.59375"
"24050","4.625","4.625","4.625"
"24060","4.625","4.625","4.625"
"24070","4.625","4.625","4.625"
"24080","4.65625","4.65625","4.65625"
"24090","4.59375","4.59375","4.59375"
"24100","4.59375","4.59375","4.59375"
"24110","4.625","4.625","4.625"
"24120","4.625","4.625","4.625"
"24130","4.625","4.625","4.625"
"24140","4.65625","4.65625","4.65625"
"24150","4.625","4.625","4.625"
"24160","4.625","4.625","4.625"
"24170","4.625","4.625","4.625"
"24180","4.625","4.625","4.625"
"24190","4.65625","4.65625","4.65625"
"24200","4.625","4.625","4.625"
"24210","4.65625","4.65625","4.65625"
"24220","4.625","4.625","4.625"
"24230","4.625","4.625","4.625"
"24240","4.65625","4.65625","4.65625"
"24250","4.625","4.625","4.625"
"24260","4.625","4.625","4.625"
"24270","4.625","4.625","4.625"
"24280","4.625","4.625","4.625"
"24290","4.625","4.625","4.625"
"24300","4.625","4.625","4.625"
"24310","4.59375","4.59375","4.59375"
"24320","4.625","4.625","4.625"
"24330","4.625","4.625","4.625"
"24340","4.625","4.625","4.625"
"24350","4.625","4.625","4.625"
"24360","4.59375","4.59375","4.59375"
"24370","4.65625","4.65625","4.65625"
"24380","4.625","4.625","4.625"
"24390","4.625","4.625","4.625"
"24400","4.625","4.625","4.625"
"24410","4.625","4.625","4.625"
"24420","4.59375","4.59375","4.59375"
"24430","4.65625","4.65625","4.65625"
"24440","4.59375","4.59375","4.59375"
"24450","4.625","4.625","4.625"
"24460","4.59375","4.59375","4.59375"
"24470","4.59375","4.59375","4.59375"
"24480","4.625","4.625","4.625"
"24490","4.625","4.625","4.625"
"24500","4.625","4.625","4.625"
"24510","4.625","4.625","4.625"
"24520","4.625","4.625","4.625"
"24530","4.625","4.625","4.625"
"24540","4.625","4.625","4.625"
"24550","4.625","4.625","4.625"
"24560","4.59375","4.59375","4.59375"
"24570","4.59375","4.59375","4.59375"
"24580","4.625","4.625","4.625"
"24590","4.625","4.625","4.625"
"24600","4.625","4.625","4.625"
"24610","4.625","4.625","4.625"
"24620","4.625","4.625","4.625"
"24630","4.625","4.625","4.625"
"24640","4.625","4.625","4.625"
"24650","4.625","4.625","4.625"
"24660","4.59375","4.59375","4.59375"
"24670","4.625","4.625","4.625"
"24680","4.625","4.625","4.625"
"24690","4.625","4.625","4.625"
"24700","4.625","4.625","4.625"
"24710","4.625","4.625","4.625"
"24720","4.6875","4.6875","4.6875"
"24730","4.625","4.625","4.625"
"24740","4.625","4.625","4.625"
"24750","4.625","4.625","4.625"
"24760","4.59375","4.59375","4.59375"
"24770","4.625","4.625","4.625"
"24780","4.59375","4.59375","4.59375"
"24790","4.625","4.625","4.625"
"24800","4.65625","4.65625","4.65625"
"24810","4.625","4.625","4.625"
"24820","4.625","4.625","4.625"
"24830","4.59375","4.59375","4.59375"
"24840","4.625","4.625","4.625"
"24850","4.65625","4.65625","4.65625"
"24860","4.625","4.625","4.625"
"24870","4.625","4.625","4.625"
"24880","4.65625","4.65625","4.65625"
"24890","4.625","4.625","4.625"
"24900","4.59375","4.59375","4.59375"
"24910","4.59375","4.59375","4.59375"
"24920","4.65625","4.65625","4.65625"
"24930","4.625","4.625","4.625"
"24940","4.625","4.625","4.625"
"24950","4.65625","4.65625","4.65625"
"24960","4.65625","4.65625","4.65625"
"24970","4.625","4.625","4.625"
"24980","4.625","4.625","4.625"
"24990","4.625","4.625","4.625"
"25000","4.65625","4.65625","4.65625"
"25010","4.625","4.625","4.625"
"25020","4.625","4.625","4.625"
"25030","4.625","4.625","4.625"
"25040","4.59375","4.59375","4.59375"
"25050","4.625","4.625","4.625"
"25060","4.59375","4.59375","4.59375"
"25070","4.625","4.625","4.625"
"25080","4.625","4.625","4.625"
"25090","4.6875","4.6875","4.6875"
"25100","4.625","4.625","4.625"
"25110","4.625","4.625","4.625"
"25120","4.59375","4.59375","4.59375"
"25130","4.625","4.625","4.625"
"25140","4.65625","4.65625","4.65625"
"25150","4.625","4.625","4.625"
"25160","4.625","4.625","4.625"
"25170","4.625","4.625","4.625"
"25180","4.625","4.625","4.625"
"25190","4.59375","4.59375","4.59375"
"25200","4.625","4.625","4.625"
"25210","4.625","4.625","4.625"
"25220","4.625","4.625","4.625"
"25230","4.625","4.625","4.625"
"25240","4.625","4.625","4.625"
"25250","4.625","4.625","4.625"
"25260","4.65625","4.65625","4.65625"
"25270","4.59375","4.59375","4.59375"
"25280","4.59375","4.59375","4.59375"
"25290","4.625","4.625","4.625"
"25300","4.625","4.625","4.625"
"25310","4.59375","4.59375","4.59375"
"25320","4.625","4.625","4.625"
"25330","4.625","4.625","4.625"
"25340","4.65625","4.65625","4.65625"
"25350","4.625","4.625","4.625"
"25360","4.625","4.625","4.625"
"25370","4.65625","4.65625","4.65625"
"25380","4.59375","4.59375","4.59375"
"25390","4.65625","4.65625","4.65625"
"25400","4.625","4.625","4.625"
"25410","4.59375","4.59375","4.59375"
"25420","4.625","4.625","4.625"
"25430","4.625","4.625","4.625"
"25440","4.625","4.625","4.625"
"25450","4.625","4.625","4.625"
"25460","4.625","4.625","4.625"
"25470","4.59375","4.59375","4.59375"
"25480","4.59375","4.59375","4.59375"
"25490","4.59375","4.59375","4.59375"
"25500","4.625","4.625","4.625"
"25510","4.65625","4.65625","4.65625"
"25520","4.625","4.625","4.625"
"25530","4.625","4.625","4.625"
"25540","4.625","4.625","4.625"
"25550","4.59375","4.59375","4.59375"
"25560","4.625","4.625","4.625"
"25570","4.625","4.625","4.625"
"25580","4.625","4.625","4.625"
"25590","4.625","4.625","4.625"
"25600","4.65625","4.65625","4.65625"
"25610","4.625","4.625","4.625"
"25620","4.625","4.625","4.625"
"25630","4.65625","4.65625","4.65625"
"25640","4.625","4.625","4.625"
"25650","4.625","4.625","4.625"
"25660","4.625","4.625","4.625"
"25670","4.65625","4.65625","4.65625"
"25680","4.65625","4.65625","4.65625"
"25690","4.59375","4.59375","4.59375"
"25700","4.65625","4.65625","4.65625"
"25710","4.625","4.625","4.625"
"25720","4.625","4.625","4.625"
"25730","4.625","4.625","4.625"
"25740","4.625","4.625","4.625"
"25750","4.625","4.625","4.625"
"25760","4.625","4.625","4.625"
"25770","4.625","4.625","4.625"
"25780","4.65625","4.65625","4.65625"
"25790","4.65625","4.65625","4.65625"
"25800","4.625","4.625","4.625"
"25810","4.625","4.625","4.625"
"25820","4.625","4.625","4.625"
"25830","4.59375","4.59375","4.59375"
"25840","4.65625","4.65625","4.65625"
"25850","4.625","4.625","4.625"
"25860","4.625","4.625","4.625"
"25870","4.625","4.625","4.625"
"25880","4.625","4.625","4.625"
"25890","4.625","4.625","4.625"
"25900","4.625","4.625","4.625"
"25910","4.625","4.625","4.625"
"25920","4.625","4.625","4.625"
"25930","4.625","4.625","4.625"
"25940","4.625","4.625","4.625"
"25950","4.625","4.625","4.625"
"25960","4.625","4.625","4.625"
"25970","4.65625","4.65625","4.65625"
"25980","4.625","4.625","4.625"
"25990","4.59375","4.59375","4.59375"
"26000","4.59375","4.59375","4.59375"
"26010","4.625","4.625","4.625"
"26020","4.625","4.625","4.625"
"26030","4.625","4.625","4.625"
"26040","4.59375","4.59375","4.59375"
"26050","4.59375","4.59375","4.59375"
"26060","4.59375","4.59375","4.59375"
"26070","4.59375","4.59375","4.59375"
"26080","4.625","4.625","4.625"
"26090","4.625","4.625","4.625"
"26100","4.625","4.625","4.625"
"26110","4.625","4.625","4.625"
"26120","4.625","4.625","4.625"
"26130","4.625","4.625","4.625"
"26140","4.65625","4.65625","4.65625"
"26150","4.59375","4.59375","4.59375"
"26160","4.625","4.625","4.625"
"26170","4.625","4.625","4.625"
"26180","4.59375","4.59375","4.59375"
"26190","4.625","4.625","4.625"
"26200","4.59375","4.59375","4.59375"
"26210","4.625","4.625","4.625"
"26220","4.59375","4.59375","4.59375"
"26230","4.59375","4.59375","4.59375"
"26240","4.625","4.625","4.625"
"26250","4.625","4.625","4.625"
"26260","4.625","4.625","4.625"
"26270","4.59375","4.59375","4.59375"
"26280","4.65625","4.65625","4.65625"
"26290","4.59375","4.59375","4.59375"
"26300","4.625","4.625","4.625"
"26310","4.59375","4.59375","4.59375"
"26320","4.6875","4.6875","4.6875"
"26330","4.625","4.625","4.625"
"26340","4.65625","4.65625","4.65625"
"26350","4.59375","4.59375","4.59375"
"26360","4.625","4.625","4.625"
"26370","4.625","4.625","4.625"
"26380","4.6875","4.6875","4.6875"
"26390","4.59375","4.59375","4.59375"
"26400","4.625","4.625","4.625"
"26410","4.625","4.625","4.625"
"26420","4.59375","4.59375","4.59375"
"26430","4.625","4.625","4.625"
"26440","4.625","4.625","4.625"
"26450","4.59375","4.59375","4.59375"
"26460","4.625","4.625","4.625"
"26470","4.625","4.625","4.625"
"26480","4.625","4.625","4.625"
"26490","4.625","4.625","4.625"
"26500","4.59375","4.59375","4.59375"
"26510","4.59375","4.59375","4.59375"
"26520","4.59375","4.59375","4.59375"
"26530","4.625","4.625","4.625"
"26540","4.59375","4.59375","4.59375"
"26550","4.65625","4.65625","4.65625"
"26560","4.59375","4.59375","4.59375"
"26570","4.625","4.625","4.625"
"26580","4.59375","4.59375","4.59375"
"26590","4.625","4.625","4.625"
"26600","4.65625","4.65625","4.65625"
"26610","4.59375","4.59375","4.59375"
"26620","4.625","4.625","4.625"
"26630","4.59375","4.59375","4.59375"
"26640","4.625","4.625","4.625"
"26650","4.6875","4.6875","4.6875"
"26660","4.59375","4.59375","4.59375"
"26670","4.59375","4.59375","4.59375"
"26680","4.625","4.625","4.625"
"26690","4.59375","4.59375","4.59375"
"26700","4.625","4.625","4.625"
"26710","4.625","4.625","4.625"
"26720","4.59375","4.59375","4.59375"
"26730","4.625","4.625","4.625"
"26740","4.625","4.625","4.625"
"26750","4.59375","4.59375","4.59375"
"26760","4.59375","4.59375","4.59375"
"26770","4.625","4.625","4.625"
"26780","4.59375","4.59375","4.59375"
"26790","4.625","4.625","4.625"
"26800","4.625","4.625","4.625"
"26810","4.625","4.625","4.625"
"26820","4.65625","4.65625","4.65625"
"26830","4.625","4.625","4.625"
"26840","4.625","4.625","4.625"
"26850","4.59375","4.59375","4.59375"
"26860","4.625","4.625","4.625"
"26870","4.625","4.625","4.625"
"26880","4.625","4.625","4.625"
"26890","4.59375","4.59375","4.59375"
"26900","4.625","4.625","4.625"
"26910","4.625","4.625","4.625"
"26920","4.59375","4.59375","4.59375"
"26930","4.59375","4.59375","4.59375"
"26940","4.65625","4.65625","4.65625"
"26950","4.59375","4.59375","4.59375"
"26960","4.625","4.625","4.625"
"26970","4.6875","4.6875","4.6875"
"26980","4.65625","4.65625","4.65625"
"26990","4.65625","4.65625","4.65625"
"27000","4.625","4.625","4.625"
"27010","4.65625","4.65625","4.65625"
"27020","4.625","4.625","4.625"
"27030","4.59375","4.59375","4.59375"
"27040","4.625","4.625","4.625"
"27050","4.59375","4.59375","4.59375"
"27060","4.65625","4.65625","4.65625"
"27070","4.625","4.625","4.625"
"27080","4.625","4.625","4.625"
"27090","4.59375","4.59375","4.59375"
"27100","4.625","4.625","4.625"
"27110","4.625","4.625","4.625"
"27120","4.625","4.625","4.625"
"27130","4.625","4.625","4.625"
"27140","4.625","4.625","4.625"
"27150","4.65625","4.65625","4.65625"
"27160","4.625","4.625","4.625"
"27170","4.59375","4.59375","4.59375"
"27180","4.625","4.625","4.625"
"27190","4.625","4.625","4.625"
"27200","4.625","4.625","4.625"
"27210","4.625","4.625","4.625"
"27220","4.65625","4.65625","4.65625"
"27230","4.59375","4.59375","4.59375"
"27240","4.625","4.625","4.625"
"27250","4.625","4.625","4.625"
"27260","4.625","4.625","4.625"
"27270","4.59375","4.59375","4.59375"
"27280","4.625","4.625","4.625"
"27290","4.65625","4.65625","4.65625"
"27300","4.625","4.625","4.625"
"27310","4.65625","4.65625","4.65625"
"27320","4.59375","4.59375","4.59375"
"27330","4.625","4.625","4.625"
"27340","4.625","4.625","4.625"
"27350","4.59375","4.59375","4.59375"
"27360","4.625","4.625","4.625"
"27370","4.59375","4.59375","4.59375"
"27380","4.625","4.625","4.625"
"27390","4.625","4.625","4.625"
"27400","4.59375","4.59375","4.59375"
"27410","4.6875","4.6875","4.6875"
"27420","4.625","4.625","4.625"
"27430","4.625","4.625","4.625"
"27440","4.625","4.625","4.625"
"27450","4.625","4.625","4.625"
"27460","4.59375","4.59375","4.59375"
"27470","4.625","4.625","4.625"
"27480","4.625","4.625","4.625"
"27490","4.625","4.625","4.625"
"27500","4.625","4.625","4.625"
"27510","4.65625","4.65625","4.65625"
"27520","4.625","4.625","4.625"
"27530","4.625","4.625","4.625"
"27540","4.625","4.625","4.625"
"27550","4.625","4.625","4.625"
"27560","4.59375","4.59375","4.59375"
"27570","4.625","4.625","4.625"
"27580","4.625","4.625","4.625"
"27590","4.625","4.625","4.625"
"27600","4.59375","4.59375","4.59375"
"27610","4.65625","4.65625","4.65625"
"27620","4.625","4.625","4.625"
"27630","4.625","4.625","4.625"
"27640","4.59375","4.59375","4.59375"
"27650","4.625","4.625","4.625"
"27660","4.59375","4.59375","4.59375"
"27670","4.625","4.625","4.625"
"27680","4.59375","4.59375","4.59375"
"27690","4.625","4.625","4.625"
"27700","4.65625","4.65625","4.65625"
"27710","4.625","4.625","4.625"
"27720","4.625","4.625","4.625"
"27730","4.59375","4.59375","4.59375"
"27740","4.59375","4.59375","4.59375"
"27750","4.625","4.625","4.625"
"27760","4.625","4.625","4.625"
"27770","4.59375","4.59375","4.59375"
"27780","4.625","4.625","4.625"
"27790","4.6875","4.6875","4.6875"
"27800","4.65625","4.65625","4.65625"
"27810","4.625","4.625","4.625"
"27820","4.625","4.625","4.625"
"27830","4.65625","4.65625","4.65625"
"27840","4.65625","4.65625","4.65625"
"27850","4.625","4.625","4.625"
"27860","4.65625","4.65625","4.65625"
"27870","4.59375","4.59375","4.59375"
"27880","4.625","4.625","4.625"
"27890","4.59375","4.59375","4.59375"
"27900","4.59375","4.59375","4.59375"
"27910","4.625","4.625","4.625"
"27920","4.625","4.625","4.625"
"27930","4.625","4.625","4.625"
"27940","4.625","4.625","4.625"
"27950","4.625","4.625","4.625"
"27960","4.625","4.625","4.625"
"27970","4.625","4.625","4.625"
"27980","4.59375","4.59375","4.59375"
"27990","4.625","4.625","4.625"
"28000","4.59375","4.59375","4.59375"
"28010","4.625","4.625","4.625"
"28020","4.625","4.625","4.625"
"28030","4.625","4.625","4.625"
"28040","4.625","4.625","4.625"
"28050","4.59375","4.59375","4.59375"
"28060","4.65625","4.65625","4.65625"
"28070","4.625","4.625","4.625"
"28080","4.625","4.625","4.625"
"28090","4.65625","4.65625","4.65625"
"28100","4.625","4.625","4.625"
"28110","4.59375","4.59375","4.59375"
"28120","4.59375","4.59375","4.59375"
"28130","4.625","4.625","4.625"
"28140","4.625","4.625","4.625"
"28150","4.59375","4.59375","4.59375"
"28160","4.625","4.625","4.625"
"28170","4.6875","4.6875","4.6875"
"28180","4.625","4.625","4.625"
"28190","4.625","4.625","4.625"
"28200","4.59375","4.59375","4.59375"
"28210","4.59375","4.59375","4.59375"
"28220","4.625","4.625","4.625"
"28230","4.625","4.625","4.625"
"28240","4.65625","4.65625","4.65625"
"28250","4.59375","4.59375","4.59375"
"28260","4.59375","4.59375","4.59375"
"28270","4.59375","4.59375","4.59375"
"28280","4.59375","4.59375","4.59375"
"28290","4.625","4.625","4.625"
"28300","4.625","4.625","4.625"
"28310","4.59375","4.59375","4.59375"
"28320","4.625","4.625","4.625"
"28330","4.59375","4.59375","4.59375"
"28340","4.625","4.625","4.625"
"28350","4.625","4.625","4.625"
"28360","4.625","4.625","4.625"
"28370","4.625","4.625","4.625"
"28380","4.59375","4.59375","4.59375"
"28390","4.625","4.625","4.625"
"28400","4.6875","4.6875","4.6875"
"28410","4.625","4.625","4.625"
"28420","4.625","4.625","4.625"
"28430","4.59375","4.59375","4.59375"
"28440","4.625","4.625","4.625"
"28450","4.625","4.625","4.625"
"28460","4.625","4.625","4.625"
"28470","4.625","4.625","4.625"
"28480","4.59375","4.59375","4.59375"
"28490","4.625","4.625","4.625"
"28500","4.59375","4.59375","4.59375"
"28510","4.65625","4.65625","4.65625"
"28520","4.59375","4.59375","4.59375"
"28530","4.625","4.625","4.625"
"28540","4.625","4.625","4.625"
"28550","4.625","4.625","4.625"
"28560","4.625","4.625","4.625"
"28570","4.625","4.625","4.625"
"28580","4.59375","4.59375","4.59375"
"28590","4.59375","4.59375","4.59375"
"28600","4.59375","4.59375","4.59375"
"28610","4.59375","4.59375","4.59375"
"28620","4.625","4.625","4.625"
"28630","4.59375","4.59375","4.59375"
"28640","4.59375","4.59375","4.59375"
"28650","4.625","4.625","4.625"
"28660","4.625","4.625","4.625"
"28670","4.625","4.625","4.625"
"28680","4.625","4.625","4.625"
"28690","4.625","4.625","4.625"
"28700","4.625","4.625","4.625"
"28710","4.625","4.625","4.625"
"28720","4.625","4.625","4.625"
"28730","4.625","4.625","4.625"
"28740","4.65625","4.65625","4.65625"
"28750","4.625","4.625","4.625"
"28760","4.59375","4.59375","4.59375"
"28770","4.59375","4.59375","4.59375"
"28780","4.625","4.625","4.625"
"28790","4.625","4.625","4.625"
"28800","4.625","4.625","4.625"
"28810","4.625","4.625","4.625"
"28820","4.65625","4.65625","4.65625"
"28830","4.59375","4.59375","4.59375"
"28840","4.625","4.625","4.625"
