"Step","tpu-v4-spmd-resumed-0 - val/l40_rank1_ratio","tpu-v4-spmd-resumed-0 - val/l40_rank1_ratio__MIN","tpu-v4-spmd-resumed-0 - val/l40_rank1_ratio__MAX"
"21840","0.8424004912376404","0.8424004912376404","0.8424004912376404"
"21890","0.8421449065208435","0.8421449065208435","0.8421449065208435"
"21940","0.8425439596176147","0.8425439596176147","0.8425439596176147"
"21990","0.842239260673523","0.842239260673523","0.842239260673523"
"22040","0.8393479585647583","0.8393479585647583","0.8393479585647583"
"22090","0.8286193609237671","0.8286193609237671","0.8286193609237671"
"22140","0.774462878704071","0.774462878704071","0.774462878704071"
"22190","0.7163623571395874","0.7163623571395874","0.7163623571395874"
"22240","0.7908195853233337","0.7908195853233337","0.7908195853233337"
"22290","0.6858200430870056","0.6858200430870056","0.6858200430870056"
"22340","0.8003574013710022","0.8003574013710022","0.8003574013710022"
"22390","0.6762374639511108","0.6762374639511108","0.6762374639511108"
"22440","0.7087669372558594","0.7087669372558594","0.7087669372558594"
"22490","0.7765018939971924","0.7765018939971924","0.7765018939971924"
"22540","0.8472860455513","0.8472860455513","0.8472860455513"
"22590","0.8241453170776367","0.8241453170776367","0.8241453170776367"
"22640","0.8327070474624634","0.8327070474624634","0.8327070474624634"
"22690","0.8620147109031677","0.8620147109031677","0.8620147109031677"
"22740","0.782480001449585","0.782480001449585","0.782480001449585"
"22790","0.8412483930587769","0.8412483930587769","0.8412483930587769"
"22840","0.8388277292251587","0.8388277292251587","0.8388277292251587"
"22890","0.8441619873046875","0.8441619873046875","0.8441619873046875"
"22940","0.8501594066619873","0.8501594066619873","0.8501594066619873"
"22990","0.8627060651779175","0.8627060651779175","0.8627060651779175"
"23040","0.8468601107597351","0.8468601107597351","0.8468601107597351"
"23090","0.8529632091522217","0.8529632091522217","0.8529632091522217"
"23140","0.835902214050293","0.835902214050293","0.835902214050293"
"23190","0.8535336256027222","0.8535336256027222","0.8535336256027222"
"23240","0.857745349407196","0.857745349407196","0.857745349407196"
"23290","0.8458636999130249","0.8458636999130249","0.8458636999130249"
"23340","0.8512178063392639","0.8512178063392639","0.8512178063392639"
"23390","0.8523272275924683","0.8523272275924683","0.8523272275924683"
"23440","0.8469167947769165","0.8469167947769165","0.8469167947769165"
"23490","0.8460045456886292","0.8460045456886292","0.8460045456886292"
"23540","0.8538709878921509","0.8538709878921509","0.8538709878921509"
"23590","0.852153480052948","0.852153480052948","0.852153480052948"
"23640","0.8500211238861084","0.8500211238861084","0.8500211238861084"
"23690","0.8490075469017029","0.8490075469017029","0.8490075469017029"
"23740","0.8477843999862671","0.8477843999862671","0.8477843999862671"
"23790","0.8473885655403137","0.8473885655403137","0.8473885655403137"
"23840","0.8481987714767456","0.8481987714767456","0.8481987714767456"
"23890","0.8484371304512024","0.8484371304512024","0.8484371304512024"
"23940","0.8469056487083435","0.8469056487083435","0.8469056487083435"
"23990","0.8476081490516663","0.8476081490516663","0.8476081490516663"
"24040","0.8483867049217224","0.8483867049217224","0.8483867049217224"
"24090","0.8387270569801331","0.8387270569801331","0.8387270569801331"
"24140","0.8506341576576233","0.8506341576576233","0.8506341576576233"
"24190","0.8015235066413879","0.8015235066413879","0.8015235066413879"
"24240","0.8283404111862183","0.8283404111862183","0.8283404111862183"
"24290","0.8419265747070312","0.8419265747070312","0.8419265747070312"
"24340","0.8444783091545105","0.8444783091545105","0.8444783091545105"
"24390","0.8569024205207825","0.8569024205207825","0.8569024205207825"
"24440","0.8276196122169495","0.8276196122169495","0.8276196122169495"
"24490","0.8384613990783691","0.8384613990783691","0.8384613990783691"
"24540","0.848053514957428","0.848053514957428","0.848053514957428"
"24590","0.8536876440048218","0.8536876440048218","0.8536876440048218"
"24640","0.826580286026001","0.826580286026001","0.826580286026001"
"24690","0.8604444861412048","0.8604444861412048","0.8604444861412048"
"24740","0.8473378419876099","0.8473378419876099","0.8473378419876099"
"24790","0.8332119584083557","0.8332119584083557","0.8332119584083557"
"24840","0.8471497297286987","0.8471497297286987","0.8471497297286987"
"24890","0.8613184690475464","0.8613184690475464","0.8613184690475464"
"24940","0.8667593002319336","0.8667593002319336","0.8667593002319336"
"24990","0.8747968673706055","0.8747968673706055","0.8747968673706055"
"25040","0.8409746885299683","0.8409746885299683","0.8409746885299683"
"25090","0.845540463924408","0.845540463924408","0.845540463924408"
"25140","0.8540949821472168","0.8540949821472168","0.8540949821472168"
"25190","0.847388505935669","0.847388505935669","0.847388505935669"
"25240","0.8328865766525269","0.8328865766525269","0.8328865766525269"
"25290","0.8484879732131958","0.8484879732131958","0.8484879732131958"
"25340","0.8388358354568481","0.8388358354568481","0.8388358354568481"
"25390","0.8154866695404053","0.8154866695404053","0.8154866695404053"
"25440","0.8401138782501221","0.8401138782501221","0.8401138782501221"
"25490","0.8370252847671509","0.8370252847671509","0.8370252847671509"
"25540","0.8415624499320984","0.8415624499320984","0.8415624499320984"
"25590","0.831927478313446","0.831927478313446","0.831927478313446"
"25640","0.8280112743377686","0.8280112743377686","0.8280112743377686"
"25690","0.8325800895690918","0.8325800895690918","0.8325800895690918"
"25740","0.8295429348945618","0.8295429348945618","0.8295429348945618"
"25790","0.8289421796798706","0.8289421796798706","0.8289421796798706"
"25840","0.8294002413749695","0.8294002413749695","0.8294002413749695"
"25890","0.8296319246292114","0.8296319246292114","0.8296319246292114"
"25940","0.8284107446670532","0.8284107446670532","0.8284107446670532"
"25990","0.8268821239471436","0.8268821239471436","0.8268821239471436"
"26040","0.8383558988571167","0.8383558988571167","0.8383558988571167"
"26090","0.7995121479034424","0.7995121479034424","0.7995121479034424"
"26140","0.8074658513069153","0.8074658513069153","0.8074658513069153"
"26190","0.8503497242927551","0.8503497242927551","0.8503497242927551"
"26240","0.8519060015678406","0.8519060015678406","0.8519060015678406"
"26290","0.8126564025878906","0.8126564025878906","0.8126564025878906"
"26340","0.7286670804023743","0.7286670804023743","0.7286670804023743"
"26390","0.8923011422157288","0.8923011422157288","0.8923011422157288"
"26440","0.8318027853965759","0.8318027853965759","0.8318027853965759"
"26490","0.882222592830658","0.882222592830658","0.882222592830658"
"26540","0.8489526510238647","0.8489526510238647","0.8489526510238647"
"26590","0.8224113583564758","0.8224113583564758","0.8224113583564758"
"26640","0.8538889288902283","0.8538889288902283","0.8538889288902283"
"26690","0.8230013251304626","0.8230013251304626","0.8230013251304626"
"26740","0.8534631729125977","0.8534631729125977","0.8534631729125977"
"26790","0.8764657378196716","0.8764657378196716","0.8764657378196716"
"26840","0.7776575088500977","0.7776575088500977","0.7776575088500977"
"26890","0.8932642936706543","0.8932642936706543","0.8932642936706543"
"26940","0.8844180703163147","0.8844180703163147","0.8844180703163147"
"26990","0.8512046337127686","0.8512046337127686","0.8512046337127686"
"27040","0.8758673071861267","0.8758673071861267","0.8758673071861267"
"27090","0.8935161828994751","0.8935161828994751","0.8935161828994751"
"27140","0.8937923908233643","0.8937923908233643","0.8937923908233643"
"27190","0.8955046534538269","0.8955046534538269","0.8955046534538269"
"27240","0.8319717049598694","0.8319717049598694","0.8319717049598694"
"27290","0.8993433117866516","0.8993433117866516","0.8993433117866516"
"27340","0.8945155143737793","0.8945155143737793","0.8945155143737793"
"27390","0.896562933921814","0.896562933921814","0.896562933921814"
