"Step","tpu-v4-spmd-resumed-18000 - train/full_l40_prior","tpu-v4-spmd-resumed-18000 - train/full_l40_prior__MIN","tpu-v4-spmd-resumed-18000 - train/full_l40_prior__MAX"
"30760","0.8203125","0.8203125","0.8203125"
"30780","0.85546875","0.85546875","0.85546875"
"30800","0.7578125","0.7578125","0.7578125"
"30820","0.859375","0.859375","0.859375"
"30840","0.8046875","0.8046875","0.8046875"
"30860","0.8359375","0.8359375","0.8359375"
"30880","0.75390625","0.75390625","0.75390625"
"30900","0.78125","0.78125","0.78125"
"30920","0.76953125","0.76953125","0.76953125"
"30940","0.92578125","0.92578125","0.92578125"
"30960","0.90625","0.90625","0.90625"
"30980","0.7734375","0.7734375","0.7734375"
"31000","0.73828125","0.73828125","0.73828125"
"31020","0.75","0.75","0.75"
"31040","0.88671875","0.88671875","0.88671875"
"31060","0.77734375","0.77734375","0.77734375"
"31080","0.97265625","0.97265625","0.97265625"
"31100","0.79296875","0.79296875","0.79296875"
"31120","0.90625","0.90625","0.90625"
"31140","0.91796875","0.91796875","0.91796875"
"31160","0.8515625","0.8515625","0.8515625"
"31180","0.734375","0.734375","0.734375"
"31200","0.8203125","0.8203125","0.8203125"
"31220","0.84765625","0.84765625","0.84765625"
"31240","0.73046875","0.73046875","0.73046875"
"31260","0.984375","0.984375","0.984375"
"31280","0.734375","0.734375","0.734375"
"31300","0.76171875","0.76171875","0.76171875"
"31320","0.875","0.875","0.875"
"31340","0.75390625","0.75390625","0.75390625"
"31360","0.8359375","0.8359375","0.8359375"
"31380","0.8515625","0.8515625","0.8515625"
"31400","0.7421875","0.7421875","0.7421875"
"31420","0.875","0.875","0.875"
"31440","0.765625","0.765625","0.765625"
"31460","0.75","0.75","0.75"
"31480","0.89453125","0.89453125","0.89453125"
"31500","0.8046875","0.8046875","0.8046875"
"31520","0.7890625","0.7890625","0.7890625"
"31540","0.7265625","0.7265625","0.7265625"
"31560","0.796875","0.796875","0.796875"
"31580","0.8125","0.8125","0.8125"
"31600","0.7890625","0.7890625","0.7890625"
"31620","0.765625","0.765625","0.765625"
"31640","0.73046875","0.73046875","0.73046875"
"31660","0.80859375","0.80859375","0.80859375"
"31680","0.796875","0.796875","0.796875"
"31700","0.94921875","0.94921875","0.94921875"
"31720","0.7734375","0.7734375","0.7734375"
"31740","0.703125","0.703125","0.703125"
"31760","0.74609375","0.74609375","0.74609375"
"31780","0.8828125","0.8828125","0.8828125"
"31800","0.72265625","0.72265625","0.72265625"
"31820","1.2109375","1.2109375","1.2109375"
"31840","0.71875","0.71875","0.71875"
"31860","0.8671875","0.8671875","0.8671875"
"31880","0.765625","0.765625","0.765625"
"31900","0.78125","0.78125","0.78125"
"31920","0.71875","0.71875","0.71875"
"31940","0.7421875","0.7421875","0.7421875"
"31960","0.76171875","0.76171875","0.76171875"
"31980","0.71484375","0.71484375","0.71484375"
"32000","0.82421875","0.82421875","0.82421875"
"32020","0.78125","0.78125","0.78125"
"32040","0.81640625","0.81640625","0.81640625"
"32060","0.7421875","0.7421875","0.7421875"
"32080","0.86328125","0.86328125","0.86328125"
"32100","0.9375","0.9375","0.9375"
"32120","0.859375","0.859375","0.859375"
"32140","0.7734375","0.7734375","0.7734375"
"32160","0.80859375","0.80859375","0.80859375"
"32180","0.8125","0.8125","0.8125"
"32200","1.2734375","1.2734375","1.2734375"
"32220","0.921875","0.921875","0.921875"
"32240","1.625","1.625","1.625"
"32260","1.171875","1.171875","1.171875"
"32280","1.5078125","1.5078125","1.5078125"
"32300","1.1171875","1.1171875","1.1171875"
"32320","0.9375","0.9375","0.9375"
"32340","0.828125","0.828125","0.828125"
"32360","1.453125","1.453125","1.453125"
"32380","0.84765625","0.84765625","0.84765625"
"32400","1.015625","1.015625","1.015625"
"32420","0.875","0.875","0.875"
"32440","0.828125","0.828125","0.828125"
"32460","0.7578125","0.7578125","0.7578125"
"32480","0.828125","0.828125","0.828125"
"32500","0.84375","0.84375","0.84375"
"32520","0.80078125","0.80078125","0.80078125"
"32540","0.828125","0.828125","0.828125"
"32560","1.0625","1.0625","1.0625"
"32580","0.90625","0.90625","0.90625"
"32600","0.9609375","0.9609375","0.9609375"
"32620","0.76953125","0.76953125","0.76953125"
"32640","0.7578125","0.7578125","0.7578125"
"32660","0.875","0.875","0.875"
"32680","0.828125","0.828125","0.828125"
"32700","0.90234375","0.90234375","0.90234375"
"32720","0.7109375","0.7109375","0.7109375"
"32740","0.765625","0.765625","0.765625"
"32760","0.8984375","0.8984375","0.8984375"
"32780","0.72265625","0.72265625","0.72265625"
"32800","0.80078125","0.80078125","0.80078125"
"32820","0.7578125","0.7578125","0.7578125"
"32840","0.8515625","0.8515625","0.8515625"
"32860","0.796875","0.796875","0.796875"
"32880","0.86328125","0.86328125","0.86328125"
"32900","0.796875","0.796875","0.796875"
"32920","0.74609375","0.74609375","0.74609375"
"32940","0.8125","0.8125","0.8125"
"32960","0.734375","0.734375","0.734375"
"32980","0.80078125","0.80078125","0.80078125"
"33000","0.71875","0.71875","0.71875"
"33020","0.75","0.75","0.75"
"33040","0.7890625","0.7890625","0.7890625"
"33060","0.85546875","0.85546875","0.85546875"
"33080","0.765625","0.765625","0.765625"
"33100","0.796875","0.796875","0.796875"
"33120","0.75","0.75","0.75"
"33140","1.0703125","1.0703125","1.0703125"
"33160","0.73046875","0.73046875","0.73046875"
"33180","0.87890625","0.87890625","0.87890625"
"33200","0.7265625","0.7265625","0.7265625"
"33220","0.75390625","0.75390625","0.75390625"
"33240","1.4453125","1.4453125","1.4453125"
"33260","0.73046875","0.73046875","0.73046875"
"33280","0.7578125","0.7578125","0.7578125"
"33300","0.78515625","0.78515625","0.78515625"
"33320","0.75","0.75","0.75"
"33340","0.7421875","0.7421875","0.7421875"
"33360","0.75390625","0.75390625","0.75390625"
"33380","0.7421875","0.7421875","0.7421875"
"33400","0.7578125","0.7578125","0.7578125"
"33420","0.703125","0.703125","0.703125"
"33440","0.73828125","0.73828125","0.73828125"
"33460","0.8359375","0.8359375","0.8359375"
"33480","0.76953125","0.76953125","0.76953125"
"33500","0.70703125","0.70703125","0.70703125"
"33520","0.7265625","0.7265625","0.7265625"
"33540","0.70703125","0.70703125","0.70703125"
"33560","0.8046875","0.8046875","0.8046875"
"33580","0.9140625","0.9140625","0.9140625"
"33600","0.703125","0.703125","0.703125"
"33620","0.70703125","0.70703125","0.70703125"
"33640","0.70703125","0.70703125","0.70703125"
"33660","0.8515625","0.8515625","0.8515625"
"33680","0.71875","0.71875","0.71875"
"33700","0.87890625","0.87890625","0.87890625"
"33720","0.72265625","0.72265625","0.72265625"
"33740","0.7578125","0.7578125","0.7578125"
"33760","0.83203125","0.83203125","0.83203125"
"33780","0.7421875","0.7421875","0.7421875"
"33800","0.7578125","0.7578125","0.7578125"
"33820","0.8671875","0.8671875","0.8671875"
"33840","0.73828125","0.73828125","0.73828125"
"33860","0.80859375","0.80859375","0.80859375"
"33880","0.75","0.75","0.75"
"33900","0.765625","0.765625","0.765625"
"33920","0.765625","0.765625","0.765625"
"33940","0.8828125","0.8828125","0.8828125"
"33960","0.75390625","0.75390625","0.75390625"
"33980","0.69140625","0.69140625","0.69140625"
"34000","0.7734375","0.7734375","0.7734375"
"34020","0.7890625","0.7890625","0.7890625"
"34040","0.7578125","0.7578125","0.7578125"
"34060","0.703125","0.703125","0.703125"
"34080","0.75390625","0.75390625","0.75390625"
"34100","0.765625","0.765625","0.765625"
"34120","0.79296875","0.79296875","0.79296875"
"34140","0.765625","0.765625","0.765625"
"34160","0.83203125","0.83203125","0.83203125"
"34180","0.80078125","0.80078125","0.80078125"
"34200","0.8359375","0.8359375","0.8359375"
"34220","0.83984375","0.83984375","0.83984375"
"34240","0.78125","0.78125","0.78125"
"34260","1.4375","1.4375","1.4375"
"34280","0.828125","0.828125","0.828125"
"34300","0.91015625","0.91015625","0.91015625"
"34320","0.79296875","0.79296875","0.79296875"
"34340","0.859375","0.859375","0.859375"
"34360","0.8046875","0.8046875","0.8046875"
"34380","1.625","1.625","1.625"
"34400","0.9296875","0.9296875","0.9296875"
"34420","0.80859375","0.80859375","0.80859375"
"34440","0.8671875","0.8671875","0.8671875"
"34460","0.8203125","0.8203125","0.8203125"
"34480","0.80859375","0.80859375","0.80859375"
"34500","0.8046875","0.8046875","0.8046875"
"34520","0.8125","0.8125","0.8125"
"34540","0.875","0.875","0.875"
"34560","0.8671875","0.8671875","0.8671875"
"34580","0.8046875","0.8046875","0.8046875"
"34600","0.765625","0.765625","0.765625"
"34620","0.82421875","0.82421875","0.82421875"
"34640","0.75390625","0.75390625","0.75390625"
"34660","0.78125","0.78125","0.78125"
"34680","0.75","0.75","0.75"
"34700","0.75","0.75","0.75"
"34720","0.75390625","0.75390625","0.75390625"
"34740","0.859375","0.859375","0.859375"
"34760","0.78515625","0.78515625","0.78515625"
"34780","0.78125","0.78125","0.78125"
"34800","0.7578125","0.7578125","0.7578125"
"34820","0.7578125","0.7578125","0.7578125"
"34840","0.734375","0.734375","0.734375"
"34860","0.7578125","0.7578125","0.7578125"
"34880","1.09375","1.09375","1.09375"
"34900","0.8046875","0.8046875","0.8046875"
"34920","0.76953125","0.76953125","0.76953125"
"34940","0.8046875","0.8046875","0.8046875"
"34960","0.73828125","0.73828125","0.73828125"
"34980","0.765625","0.765625","0.765625"
"35000","0.796875","0.796875","0.796875"
"35020","0.859375","0.859375","0.859375"
"35040","0.72265625","0.72265625","0.72265625"
"35060","0.796875","0.796875","0.796875"
"35080","0.7578125","0.7578125","0.7578125"
"35100","0.890625","0.890625","0.890625"
"35120","0.7890625","0.7890625","0.7890625"
"35140","0.7578125","0.7578125","0.7578125"
"35160","0.7890625","0.7890625","0.7890625"
"35180","0.83203125","0.83203125","0.83203125"
"35200","0.71875","0.71875","0.71875"
"35220","0.73046875","0.73046875","0.73046875"
"35240","0.76953125","0.76953125","0.76953125"
"35260","0.8125","0.8125","0.8125"
"35280","0.75","0.75","0.75"
"35300","0.9140625","0.9140625","0.9140625"
"35320","0.77734375","0.77734375","0.77734375"
"35340","0.78125","0.78125","0.78125"
"35360","0.921875","0.921875","0.921875"
"35380","0.765625","0.765625","0.765625"
"35400","0.7890625","0.7890625","0.7890625"
"35420","0.71484375","0.71484375","0.71484375"
"35440","0.80078125","0.80078125","0.80078125"
"35460","0.71875","0.71875","0.71875"
"35480","0.86328125","0.86328125","0.86328125"
"35500","0.7109375","0.7109375","0.7109375"
"35520","0.75","0.75","0.75"
"35540","0.83984375","0.83984375","0.83984375"
"35560","0.79296875","0.79296875","0.79296875"
"35580","0.828125","0.828125","0.828125"
"35600","0.76171875","0.76171875","0.76171875"
"35620","0.8203125","0.8203125","0.8203125"
"35640","0.82421875","0.82421875","0.82421875"
"35660","0.71484375","0.71484375","0.71484375"
"35680","0.71875","0.71875","0.71875"
"35700","0.69140625","0.69140625","0.69140625"
"35720","0.734375","0.734375","0.734375"
"35740","0.734375","0.734375","0.734375"
"35760","0.8046875","0.8046875","0.8046875"
"35780","0.8125","0.8125","0.8125"
"35800","0.70703125","0.70703125","0.70703125"
"35820","0.7109375","0.7109375","0.7109375"
"35840","0.7890625","0.7890625","0.7890625"
"35860","0.74609375","0.74609375","0.74609375"
"35880","0.703125","0.703125","0.703125"
"35900","0.80859375","0.80859375","0.80859375"
"35920","0.84375","0.84375","0.84375"
"35940","0.8828125","0.8828125","0.8828125"
"35960","0.74609375","0.74609375","0.74609375"
"35980","0.69140625","0.69140625","0.69140625"
"36000","0.7265625","0.7265625","0.7265625"
"36020","0.71484375","0.71484375","0.71484375"
"36040","0.7578125","0.7578125","0.7578125"
"36060","0.7265625","0.7265625","0.7265625"
"36080","0.94140625","0.94140625","0.94140625"
"36100","0.8671875","0.8671875","0.8671875"
"36120","0.8046875","0.8046875","0.8046875"
"36140","0.79296875","0.79296875","0.79296875"
"36160","0.79296875","0.79296875","0.79296875"
"36180","0.80078125","0.80078125","0.80078125"
"36200","0.9609375","0.9609375","0.9609375"
"36220","1.0234375","1.0234375","1.0234375"
"36240","2.15625","2.15625","2.15625"
"36260","0.875","0.875","0.875"
"36280","1.171875","1.171875","1.171875"
"36300","1.0546875","1.0546875","1.0546875"
"36320","0.7890625","0.7890625","0.7890625"
"36340","0.78125","0.78125","0.78125"
"36360","1.0234375","1.0234375","1.0234375"
"36380","1.015625","1.015625","1.015625"
"36400","0.90234375","0.90234375","0.90234375"
"36420","0.76171875","0.76171875","0.76171875"
"36440","0.765625","0.765625","0.765625"
"36460","0.796875","0.796875","0.796875"
"36480","0.7890625","0.7890625","0.7890625"
"36500","0.78515625","0.78515625","0.78515625"
"36520","0.78125","0.78125","0.78125"
"36540","0.80078125","0.80078125","0.80078125"
"36560","1.171875","1.171875","1.171875"
"36580","0.8671875","0.8671875","0.8671875"
"36600","0.796875","0.796875","0.796875"
"36620","0.734375","0.734375","0.734375"
"36640","0.7890625","0.7890625","0.7890625"
"36660","0.86328125","0.86328125","0.86328125"
"36680","0.80078125","0.80078125","0.80078125"
"36700","0.796875","0.796875","0.796875"
"36720","0.7578125","0.7578125","0.7578125"
"36740","0.8359375","0.8359375","0.8359375"
"36760","0.7265625","0.7265625","0.7265625"
"36780","0.71875","0.71875","0.71875"
"36800","0.73828125","0.73828125","0.73828125"
"36820","0.8046875","0.8046875","0.8046875"
"36840","0.70703125","0.70703125","0.70703125"
"36860","0.734375","0.734375","0.734375"
"36880","0.69140625","0.69140625","0.69140625"
"36900","0.7890625","0.7890625","0.7890625"
"36920","0.88671875","0.88671875","0.88671875"
"36940","0.7109375","0.7109375","0.7109375"
"36960","0.7734375","0.7734375","0.7734375"
"36980","0.734375","0.734375","0.734375"
"37000","0.8125","0.8125","0.8125"
"37020","0.6953125","0.6953125","0.6953125"
"37040","1.0859375","1.0859375","1.0859375"
"37060","0.71875","0.71875","0.71875"
"37080","0.8359375","0.8359375","0.8359375"
"37100","0.74609375","0.74609375","0.74609375"
"37120","0.859375","0.859375","0.859375"
"37140","0.7890625","0.7890625","0.7890625"
"37160","0.80078125","0.80078125","0.80078125"
"37180","0.75","0.75","0.75"
"37200","0.7734375","0.7734375","0.7734375"
"37220","0.8359375","0.8359375","0.8359375"
"37240","0.76171875","0.76171875","0.76171875"
"37260","0.78515625","0.78515625","0.78515625"
"37280","0.84375","0.84375","0.84375"
"37300","0.8046875","0.8046875","0.8046875"
"37320","0.76953125","0.76953125","0.76953125"
"37340","0.75","0.75","0.75"
"37360","0.83984375","0.83984375","0.83984375"
"37380","0.70703125","0.70703125","0.70703125"
"37400","0.765625","0.765625","0.765625"
"37420","0.71875","0.71875","0.71875"
"37440","0.7890625","0.7890625","0.7890625"
"37460","0.796875","0.796875","0.796875"
"37480","0.7265625","0.7265625","0.7265625"
"37500","0.7265625","0.7265625","0.7265625"
"37520","1.0625","1.0625","1.0625"
"37540","0.99609375","0.99609375","0.99609375"
"37560","0.75","0.75","0.75"
"37580","0.73046875","0.73046875","0.73046875"
"37600","0.8359375","0.8359375","0.8359375"
"37620","0.75","0.75","0.75"
"37640","0.6796875","0.6796875","0.6796875"
"37660","0.73046875","0.73046875","0.73046875"
"37680","0.765625","0.765625","0.765625"
"37700","0.71875","0.71875","0.71875"
"37720","0.78125","0.78125","0.78125"
"37740","0.6953125","0.6953125","0.6953125"
"37760","0.8046875","0.8046875","0.8046875"
"37780","0.7578125","0.7578125","0.7578125"
"37800","0.73046875","0.73046875","0.73046875"
"37820","0.78125","0.78125","0.78125"
"37840","0.7421875","0.7421875","0.7421875"
"37860","0.7421875","0.7421875","0.7421875"
"37880","0.70703125","0.70703125","0.70703125"
"37900","0.7109375","0.7109375","0.7109375"
"37920","0.7109375","0.7109375","0.7109375"
"37940","0.73828125","0.73828125","0.73828125"
"37960","0.7578125","0.7578125","0.7578125"
"37980","0.7890625","0.7890625","0.7890625"
"38000","0.6953125","0.6953125","0.6953125"
"38020","0.7265625","0.7265625","0.7265625"
"38040","0.73828125","0.73828125","0.73828125"
"38060","0.703125","0.703125","0.703125"
"38080","0.71875","0.71875","0.71875"
"38100","0.8125","0.8125","0.8125"
"38120","0.796875","0.796875","0.796875"
"38140","0.7578125","0.7578125","0.7578125"
"38160","0.98828125","0.98828125","0.98828125"
"38180","0.8515625","0.8515625","0.8515625"
"38200","0.90625","0.90625","0.90625"
"38220","0.96875","0.96875","0.96875"
"38240","0.8359375","0.8359375","0.8359375"
"38260","1.140625","1.140625","1.140625"
"38280","0.93359375","0.93359375","0.93359375"
"38300","0.8203125","0.8203125","0.8203125"
"38320","0.75","0.75","0.75"
"38340","0.90234375","0.90234375","0.90234375"
"38360","0.875","0.875","0.875"
"38380","0.8671875","0.8671875","0.8671875"
"38400","0.7421875","0.7421875","0.7421875"
"38420","0.765625","0.765625","0.765625"
"38440","0.7734375","0.7734375","0.7734375"
"38460","0.796875","0.796875","0.796875"
"38480","0.78125","0.78125","0.78125"
"38500","0.7421875","0.7421875","0.7421875"
"38520","0.765625","0.765625","0.765625"
"38540","0.8046875","0.8046875","0.8046875"
"38560","0.9140625","0.9140625","0.9140625"
"38580","0.73828125","0.73828125","0.73828125"
"38600","0.7734375","0.7734375","0.7734375"
"38620","0.8046875","0.8046875","0.8046875"
"38640","0.80859375","0.80859375","0.80859375"
"38660","0.7109375","0.7109375","0.7109375"
"38680","0.7578125","0.7578125","0.7578125"
"38700","0.703125","0.703125","0.703125"
"38720","0.8046875","0.8046875","0.8046875"
"38740","0.7578125","0.7578125","0.7578125"
"38760","0.70703125","0.70703125","0.70703125"
"38780","0.7109375","0.7109375","0.7109375"
"38800","0.78515625","0.78515625","0.78515625"
"38820","0.9375","0.9375","0.9375"
"38840","0.78125","0.78125","0.78125"
"38860","0.68359375","0.68359375","0.68359375"
"38880","0.828125","0.828125","0.828125"
"38900","0.765625","0.765625","0.765625"
"38920","0.74609375","0.74609375","0.74609375"
"38940","0.8046875","0.8046875","0.8046875"
"38960","0.734375","0.734375","0.734375"
"38980","0.69140625","0.69140625","0.69140625"
"39000","0.734375","0.734375","0.734375"
"39020","0.83984375","0.83984375","0.83984375"
"39040","0.85546875","0.85546875","0.85546875"
"39060","0.70703125","0.70703125","0.70703125"
"39080","0.7734375","0.7734375","0.7734375"
"39100","0.67578125","0.67578125","0.67578125"
"39120","0.734375","0.734375","0.734375"
"39140","0.6875","0.6875","0.6875"
"39160","0.7421875","0.7421875","0.7421875"
"39180","0.76953125","0.76953125","0.76953125"
"39200","0.70703125","0.70703125","0.70703125"
"39220","0.67578125","0.67578125","0.67578125"
"39240","0.74609375","0.74609375","0.74609375"
"39260","0.73046875","0.73046875","0.73046875"
"39280","0.796875","0.796875","0.796875"
"39300","0.78125","0.78125","0.78125"
"39320","0.75","0.75","0.75"
"39340","0.7421875","0.7421875","0.7421875"
"39360","0.6796875","0.6796875","0.6796875"
"39380","0.77734375","0.77734375","0.77734375"
"39400","0.76953125","0.76953125","0.76953125"
"39420","0.78125","0.78125","0.78125"
"39440","0.76171875","0.76171875","0.76171875"
"39460","0.81640625","0.81640625","0.81640625"
"39480","0.69140625","0.69140625","0.69140625"
"39500","0.7265625","0.7265625","0.7265625"
"39520","0.765625","0.765625","0.765625"
"39540","0.6953125","0.6953125","0.6953125"
"39560","0.71875","0.71875","0.71875"
"39580","0.765625","0.765625","0.765625"
"39600","0.71875","0.71875","0.71875"
"39620","0.81640625","0.81640625","0.81640625"
"39640","0.765625","0.765625","0.765625"
"39660","0.71875","0.71875","0.71875"
"39680","0.69921875","0.69921875","0.69921875"
"39700","0.68359375","0.68359375","0.68359375"
"39720","0.6953125","0.6953125","0.6953125"
"39740","0.6953125","0.6953125","0.6953125"
"39760","0.73828125","0.73828125","0.73828125"
"39780","0.75","0.75","0.75"
"39800","0.6796875","0.6796875","0.6796875"
"39820","0.76953125","0.76953125","0.76953125"
"39840","0.7578125","0.7578125","0.7578125"
"39860","0.83203125","0.83203125","0.83203125"
"39880","0.70703125","0.70703125","0.70703125"
"39900","0.79296875","0.79296875","0.79296875"
"39920","0.734375","0.734375","0.734375"
"39940","0.77734375","0.77734375","0.77734375"
"39960","0.87109375","0.87109375","0.87109375"
"39980","0.73046875","0.73046875","0.73046875"
"40000","0.671875","0.671875","0.671875"
"40020","0.77734375","0.77734375","0.77734375"
"40040","0.703125","0.703125","0.703125"
"40060","0.6875","0.6875","0.6875"
"40080","0.8203125","0.8203125","0.8203125"
"40100","0.78125","0.78125","0.78125"
"40120","0.81640625","0.81640625","0.81640625"
"40140","0.765625","0.765625","0.765625"
"40160","0.71484375","0.71484375","0.71484375"
"40180","2.6875","2.6875","2.6875"
"40200","0.921875","0.921875","0.921875"
"40220","1.28125","1.28125","1.28125"
"40240","1.171875","1.171875","1.171875"
"40260","1.2421875","1.2421875","1.2421875"
"40280","0.8046875","0.8046875","0.8046875"
"40300","0.93359375","0.93359375","0.93359375"
"40320","0.94140625","0.94140625","0.94140625"
"40340","0.7890625","0.7890625","0.7890625"
"40360","0.79296875","0.79296875","0.79296875"
"40380","0.8828125","0.8828125","0.8828125"
"40400","1.03125","1.03125","1.03125"
"40420","0.6875","0.6875","0.6875"
"40440","0.9140625","0.9140625","0.9140625"
"40460","0.7734375","0.7734375","0.7734375"
"40480","0.734375","0.734375","0.734375"
"40500","0.74609375","0.74609375","0.74609375"
"40520","0.95703125","0.95703125","0.95703125"
"40540","0.828125","0.828125","0.828125"
"40560","0.8203125","0.8203125","0.8203125"
"40580","1","1","1"
"40600","0.765625","0.765625","0.765625"
"40620","0.8046875","0.8046875","0.8046875"
"40640","0.734375","0.734375","0.734375"
"40660","0.72265625","0.72265625","0.72265625"
"40680","0.7109375","0.7109375","0.7109375"
"40700","1.0625","1.0625","1.0625"
"40720","0.72265625","0.72265625","0.72265625"
"40740","0.703125","0.703125","0.703125"
"40760","0.7421875","0.7421875","0.7421875"
"40780","0.6796875","0.6796875","0.6796875"
"40800","0.703125","0.703125","0.703125"
"40820","0.84375","0.84375","0.84375"
"40840","0.75","0.75","0.75"
"40860","0.78125","0.78125","0.78125"
"40880","0.703125","0.703125","0.703125"
"40900","0.7890625","0.7890625","0.7890625"
"40920","0.68359375","0.68359375","0.68359375"
"40940","0.79296875","0.79296875","0.79296875"
"40960","0.73828125","0.73828125","0.73828125"
"40980","0.91796875","0.91796875","0.91796875"
"41000","0.79296875","0.79296875","0.79296875"
"41020","0.8125","0.8125","0.8125"
"41040","0.859375","0.859375","0.859375"
"41060","0.79296875","0.79296875","0.79296875"
"41080","0.75","0.75","0.75"
"41100","0.79296875","0.79296875","0.79296875"
"41120","0.67578125","0.67578125","0.67578125"
"41140","0.73828125","0.73828125","0.73828125"
"41160","0.6875","0.6875","0.6875"
"41180","0.7890625","0.7890625","0.7890625"
"41200","0.8046875","0.8046875","0.8046875"
"41220","0.6875","0.6875","0.6875"
"41240","0.67578125","0.67578125","0.67578125"
"41260","0.7734375","0.7734375","0.7734375"
"41280","0.71484375","0.71484375","0.71484375"
"41300","0.71484375","0.71484375","0.71484375"
"41320","0.8359375","0.8359375","0.8359375"
"41340","0.83984375","0.83984375","0.83984375"
"41360","0.8515625","0.8515625","0.8515625"
"41380","0.7734375","0.7734375","0.7734375"
"41400","0.70703125","0.70703125","0.70703125"
"41420","0.84375","0.84375","0.84375"
"41440","0.76953125","0.76953125","0.76953125"
"41460","0.7421875","0.7421875","0.7421875"
"41480","0.734375","0.734375","0.734375"
"41500","0.73828125","0.73828125","0.73828125"
"41520","0.72265625","0.72265625","0.72265625"
"41540","0.6640625","0.6640625","0.6640625"
"41560","0.74609375","0.74609375","0.74609375"
"41580","0.6875","0.6875","0.6875"
"41600","0.828125","0.828125","0.828125"
"41620","0.8046875","0.8046875","0.8046875"
"41640","0.67578125","0.67578125","0.67578125"
"41660","0.67578125","0.67578125","0.67578125"
"41680","0.66015625","0.66015625","0.66015625"
"41700","0.71875","0.71875","0.71875"
"41720","0.67578125","0.67578125","0.67578125"
"41740","0.6953125","0.6953125","0.6953125"
"41760","0.7265625","0.7265625","0.7265625"
"41780","0.7265625","0.7265625","0.7265625"
"41800","0.7421875","0.7421875","0.7421875"
"41820","0.70703125","0.70703125","0.70703125"
"41840","0.703125","0.703125","0.703125"
"41860","0.73046875","0.73046875","0.73046875"
"41880","0.67578125","0.67578125","0.67578125"
"41900","0.75390625","0.75390625","0.75390625"
"41920","0.703125","0.703125","0.703125"
"41940","0.703125","0.703125","0.703125"
"41960","0.734375","0.734375","0.734375"
"41980","0.703125","0.703125","0.703125"
