"Step","phase1-awakening - loss","phase1-awakening - loss__MIN","phase1-awakening - loss__MAX"
"997","23.518068313598633","23.518068313598633","23.518068313598633"
"998","22.03580093383789","22.03580093383789","22.03580093383789"
"999","21.38085174560547","21.38085174560547","21.38085174560547"
"1000","22.987613677978516","22.987613677978516","22.987613677978516"
"1001","22.180843353271484","22.180843353271484","22.180843353271484"
"1002","24.452791213989258","24.452791213989258","24.452791213989258"
"1004","23.569734573364258","23.569734573364258","23.569734573364258"
"1005","20.950428009033203","20.950428009033203","20.950428009033203"
"1006","20.613332748413086","20.613332748413086","20.613332748413086"
"1007","21.728906631469727","21.728906631469727","21.728906631469727"
"1008","25.4288330078125","25.4288330078125","25.4288330078125"
"1009","26.09981346130371","26.09981346130371","26.09981346130371"
"1010","22.323467254638672","22.323467254638672","22.323467254638672"
"1011","21.64947509765625","21.64947509765625","21.64947509765625"
"1012","23.262290954589844","23.262290954589844","23.262290954589844"
"1013","22.659061431884766","22.659061431884766","22.659061431884766"
"1014","22.11163330078125","22.11163330078125","22.11163330078125"
"1015","21.308094024658203","21.308094024658203","21.308094024658203"
"1016","20.661645889282227","20.661645889282227","20.661645889282227"
"1017","24.739543914794922","24.739543914794922","24.739543914794922"
"1018","22.386371612548828","22.386371612548828","22.386371612548828"
"1019","22.587841033935547","22.587841033935547","22.587841033935547"
"1020","21.649871826171875","21.649871826171875","21.649871826171875"
"1021","22.073394775390625","22.073394775390625","22.073394775390625"
"1022","21.456140518188477","21.456140518188477","21.456140518188477"
"1023","20.97924041748047","20.97924041748047","20.97924041748047"
"1024","29.52248191833496","29.52248191833496","29.52248191833496"
"1025","21.070850372314453","21.070850372314453","21.070850372314453"
"1026","22.19734764099121","22.19734764099121","22.19734764099121"
"1027","20.812061309814453","20.812061309814453","20.812061309814453"
"1028","25.018245697021484","25.018245697021484","25.018245697021484"
"1029","22.379905700683594","22.379905700683594","22.379905700683594"
"1030","22.379552841186523","22.379552841186523","22.379552841186523"
"1031","22.534908294677734","22.534908294677734","22.534908294677734"
"1032","20.893386840820312","20.893386840820312","20.893386840820312"
"1033","42.968894958496094","42.968894958496094","42.968894958496094"
"1034","22.565467834472656","22.565467834472656","22.565467834472656"
"1035","20.760665893554688","20.760665893554688","20.760665893554688"
"1036","23.129337310791016","23.129337310791016","23.129337310791016"
"1037","20.970693588256836","20.970693588256836","20.970693588256836"
"1038","20.610422134399414","20.610422134399414","20.610422134399414"
"1039","20.919330596923828","20.919330596923828","20.919330596923828"
"1040","19.972553253173828","19.972553253173828","19.972553253173828"
"1041","22.346467971801758","22.346467971801758","22.346467971801758"
"1042","26.1800479888916","26.1800479888916","26.1800479888916"
"1043","43.4669303894043","43.4669303894043","43.4669303894043"
"1044","21.81339454650879","21.81339454650879","21.81339454650879"
"1045","24.54611587524414","24.54611587524414","24.54611587524414"
"1046","22.738052368164062","22.738052368164062","22.738052368164062"
"1047","23.113265991210938","23.113265991210938","23.113265991210938"
"1048","21.978477478027344","21.978477478027344","21.978477478027344"
"1049","24.070573806762695","24.070573806762695","24.070573806762695"
"1050","24.696674346923828","24.696674346923828","24.696674346923828"
"1051","23.487730026245117","23.487730026245117","23.487730026245117"
"1052","22.680192947387695","22.680192947387695","22.680192947387695"
"1053","20.285470962524414","20.285470962524414","20.285470962524414"
"1054","20.884201049804688","20.884201049804688","20.884201049804688"
"1055","22.893184661865234","22.893184661865234","22.893184661865234"
"1056","20.590909957885742","20.590909957885742","20.590909957885742"
"1057","22.963863372802734","22.963863372802734","22.963863372802734"
"1058","24.203548431396484","24.203548431396484","24.203548431396484"
"1059","19.825462341308594","19.825462341308594","19.825462341308594"
"1060","21.34015655517578","21.34015655517578","21.34015655517578"
"1061","23.174793243408203","23.174793243408203","23.174793243408203"
"1062","21.813705444335938","21.813705444335938","21.813705444335938"
"1063","21.891040802001953","21.891040802001953","21.891040802001953"
"1064","22.119611740112305","22.119611740112305","22.119611740112305"
"1065","20.25543975830078","20.25543975830078","20.25543975830078"
"1066","21.399160385131836","21.399160385131836","21.399160385131836"
"1067","23.095041275024414","23.095041275024414","23.095041275024414"
"1068","20.57053565979004","20.57053565979004","20.57053565979004"
"1069","20.453289031982422","20.453289031982422","20.453289031982422"
"1070","21.30746841430664","21.30746841430664","21.30746841430664"
"1071","20.648231506347656","20.648231506347656","20.648231506347656"
"1072","20.01398468017578","20.01398468017578","20.01398468017578"
"1073","20.05467414855957","20.05467414855957","20.05467414855957"
"1074","19.64791488647461","19.64791488647461","19.64791488647461"
"1075","21.874601364135742","21.874601364135742","21.874601364135742"
"1076","29.90509796142578","29.90509796142578","29.90509796142578"
"1077","22.91983985900879","22.91983985900879","22.91983985900879"
"1078","26.510009765625","26.510009765625","26.510009765625"
"1079","74.54151153564453","74.54151153564453","74.54151153564453"
"1080","21.02336883544922","21.02336883544922","21.02336883544922"
"1081","49.86594009399414","49.86594009399414","49.86594009399414"
"1082","20.81757354736328","20.81757354736328","20.81757354736328"
"1083","24.553930282592773","24.553930282592773","24.553930282592773"
"1084","22.794164657592773","22.794164657592773","22.794164657592773"
"1085","22.32355499267578","22.32355499267578","22.32355499267578"
"1086","60.00384521484375","60.00384521484375","60.00384521484375"
"1087","23.525318145751953","23.525318145751953","23.525318145751953"
"1088","29.428680419921875","29.428680419921875","29.428680419921875"
"1089","22.43096923828125","22.43096923828125","22.43096923828125"
"1090","22.070892333984375","22.070892333984375","22.070892333984375"
"1091","21.268516540527344","21.268516540527344","21.268516540527344"
"1092","22.09272003173828","22.09272003173828","22.09272003173828"
"1093","19.77120590209961","19.77120590209961","19.77120590209961"
"1094","23.11803436279297","23.11803436279297","23.11803436279297"
"1095","21.9521541595459","21.9521541595459","21.9521541595459"
"1096","20.501312255859375","20.501312255859375","20.501312255859375"
"1097","21.129615783691406","21.129615783691406","21.129615783691406"
"1098","43.59271240234375","43.59271240234375","43.59271240234375"
"1099","20.431987762451172","20.431987762451172","20.431987762451172"
"1100","36.93895721435547","36.93895721435547","36.93895721435547"
"1101","23.478851318359375","23.478851318359375","23.478851318359375"
"1102","21.482295989990234","21.482295989990234","21.482295989990234"
"1103","27.95947265625","27.95947265625","27.95947265625"
"1104","19.85122299194336","19.85122299194336","19.85122299194336"
"1105","22.23043441772461","22.23043441772461","22.23043441772461"
"1106","21.666851043701172","21.666851043701172","21.666851043701172"
"1107","20.570758819580078","20.570758819580078","20.570758819580078"
"1108","28.273681640625","28.273681640625","28.273681640625"
"1109","21.405208587646484","21.405208587646484","21.405208587646484"
"1110","20.316917419433594","20.316917419433594","20.316917419433594"
"1111","23.671344757080078","23.671344757080078","23.671344757080078"
"1112","21.00188446044922","21.00188446044922","21.00188446044922"
"1113","21.129287719726562","21.129287719726562","21.129287719726562"
"1114","22.43799591064453","22.43799591064453","22.43799591064453"
"1115","22.31153678894043","22.31153678894043","22.31153678894043"
"1116","20.142858505249023","20.142858505249023","20.142858505249023"
"1117","20.551349639892578","20.551349639892578","20.551349639892578"
"1118","27.49341583251953","27.49341583251953","27.49341583251953"
"1119","22.40625762939453","22.40625762939453","22.40625762939453"
"1120","19.7439022064209","19.7439022064209","19.7439022064209"
"1121","22.713024139404297","22.713024139404297","22.713024139404297"
"1122","20.959758758544922","20.959758758544922","20.959758758544922"
"1123","20.613786697387695","20.613786697387695","20.613786697387695"
"1124","21.264755249023438","21.264755249023438","21.264755249023438"
"1125","20.605274200439453","20.605274200439453","20.605274200439453"
"1126","21.074939727783203","21.074939727783203","21.074939727783203"
"1127","24.5944881439209","24.5944881439209","24.5944881439209"
"1128","27.02260971069336","27.02260971069336","27.02260971069336"
"1129","28.613344192504883","28.613344192504883","28.613344192504883"
"1130","25.10753631591797","25.10753631591797","25.10753631591797"
"1131","21.773115158081055","21.773115158081055","21.773115158081055"
"1132","22.159311294555664","22.159311294555664","22.159311294555664"
"1133","20.234630584716797","20.234630584716797","20.234630584716797"
"1134","24.854623794555664","24.854623794555664","24.854623794555664"
"1135","21.341978073120117","21.341978073120117","21.341978073120117"
"1136","21.666549682617188","21.666549682617188","21.666549682617188"
"1137","23.650789260864258","23.650789260864258","23.650789260864258"
"1138","24.70077896118164","24.70077896118164","24.70077896118164"
"1139","21.659364700317383","21.659364700317383","21.659364700317383"
"1140","23.96877098083496","23.96877098083496","23.96877098083496"
"1141","21.905277252197266","21.905277252197266","21.905277252197266"
"1142","119.47020721435547","119.47020721435547","119.47020721435547"
"1143","21.770111083984375","21.770111083984375","21.770111083984375"
"1144","23.821186065673828","23.821186065673828","23.821186065673828"
"1145","19.41720199584961","19.41720199584961","19.41720199584961"
"1146","22.878196716308594","22.878196716308594","22.878196716308594"
"1147","31.117998123168945","31.117998123168945","31.117998123168945"
"1148","23.868946075439453","23.868946075439453","23.868946075439453"
"1149","23.807348251342773","23.807348251342773","23.807348251342773"
"1150","22.481693267822266","22.481693267822266","22.481693267822266"
"1151","25.871944427490234","25.871944427490234","25.871944427490234"
"1152","24.64973258972168","24.64973258972168","24.64973258972168"
"1153","24.346370697021484","24.346370697021484","24.346370697021484"
"1154","22.56902313232422","22.56902313232422","22.56902313232422"
"1155","33.008567810058594","33.008567810058594","33.008567810058594"
"1156","20.609363555908203","20.609363555908203","20.609363555908203"
"1157","24.429109573364258","24.429109573364258","24.429109573364258"
"1158","21.15302276611328","21.15302276611328","21.15302276611328"
"1159","23.96607208251953","23.96607208251953","23.96607208251953"
"1160","21.434579849243164","21.434579849243164","21.434579849243164"
"1161","20.371530532836914","20.371530532836914","20.371530532836914"
"1162","21.072368621826172","21.072368621826172","21.072368621826172"
"1163","24.472042083740234","24.472042083740234","24.472042083740234"
"1164","20.61210823059082","20.61210823059082","20.61210823059082"
"1165","25.003995895385742","25.003995895385742","25.003995895385742"
"1166","22.141923904418945","22.141923904418945","22.141923904418945"
"1167","21.07821273803711","21.07821273803711","21.07821273803711"
"1168","21.404085159301758","21.404085159301758","21.404085159301758"
"1169","20.16921043395996","20.16921043395996","20.16921043395996"
"1170","21.441059112548828","21.441059112548828","21.441059112548828"
"1171","22.50621795654297","22.50621795654297","22.50621795654297"
"1172","25.545207977294922","25.545207977294922","25.545207977294922"
"1173","20.614864349365234","20.614864349365234","20.614864349365234"
"1174","40.14532470703125","40.14532470703125","40.14532470703125"
"1175","22.14781379699707","22.14781379699707","22.14781379699707"
"1176","21.26165008544922","21.26165008544922","21.26165008544922"
"1177","22.715312957763672","22.715312957763672","22.715312957763672"
"1178","19.559101104736328","19.559101104736328","19.559101104736328"
"1179","22.28289031982422","22.28289031982422","22.28289031982422"
"1180","61.4702033996582","61.4702033996582","61.4702033996582"
"1181","20.45419692993164","20.45419692993164","20.45419692993164"
"1182","20.83720588684082","20.83720588684082","20.83720588684082"
"1183","23.723941802978516","23.723941802978516","23.723941802978516"
"1184","22.402881622314453","22.402881622314453","22.402881622314453"
"1185","22.237842559814453","22.237842559814453","22.237842559814453"
"1186","20.670635223388672","20.670635223388672","20.670635223388672"
"1187","19.505748748779297","19.505748748779297","19.505748748779297"
"1188","22.93189239501953","22.93189239501953","22.93189239501953"
"1189","22.191577911376953","22.191577911376953","22.191577911376953"
"1190","22.079708099365234","22.079708099365234","22.079708099365234"
"1191","20.809589385986328","20.809589385986328","20.809589385986328"
"1192","21.108837127685547","21.108837127685547","21.108837127685547"
"1193","22.067472457885742","22.067472457885742","22.067472457885742"
"1194","21.86705780029297","21.86705780029297","21.86705780029297"
"1195","21.804325103759766","21.804325103759766","21.804325103759766"
"1196","46.607975006103516","46.607975006103516","46.607975006103516"
"1197","20.558061599731445","20.558061599731445","20.558061599731445"
"1198","19.228851318359375","19.228851318359375","19.228851318359375"
"1199","20.533893585205078","20.533893585205078","20.533893585205078"
"1200","20.111160278320312","20.111160278320312","20.111160278320312"
"1201","20.033157348632812","20.033157348632812","20.033157348632812"
"1202","24.344642639160156","24.344642639160156","24.344642639160156"
"1203","20.284557342529297","20.284557342529297","20.284557342529297"
"1205","58.89067840576172","58.89067840576172","58.89067840576172"
"1206","22.2812557220459","22.2812557220459","22.2812557220459"
"1207","22.33099365234375","22.33099365234375","22.33099365234375"
"1208","19.885337829589844","19.885337829589844","19.885337829589844"
"1209","21.96307373046875","21.96307373046875","21.96307373046875"
"1210","21.611217498779297","21.611217498779297","21.611217498779297"
"1211","21.660133361816406","21.660133361816406","21.660133361816406"
"1212","22.979150772094727","22.979150772094727","22.979150772094727"
"1213","19.254405975341797","19.254405975341797","19.254405975341797"
"1214","20.45514488220215","20.45514488220215","20.45514488220215"
"1215","20.09014892578125","20.09014892578125","20.09014892578125"
"1216","21.174793243408203","21.174793243408203","21.174793243408203"
"1217","18.045494079589844","18.045494079589844","18.045494079589844"
"1218","19.951828002929688","19.951828002929688","19.951828002929688"
"1219","24.68952178955078","24.68952178955078","24.68952178955078"
"1220","22.8125057220459","22.8125057220459","22.8125057220459"
"1221","19.27898597717285","19.27898597717285","19.27898597717285"
"1222","19.275291442871094","19.275291442871094","19.275291442871094"
"1223","21.9227352142334","21.9227352142334","21.9227352142334"
"1224","20.530166625976562","20.530166625976562","20.530166625976562"
"1225","20.256826400756836","20.256826400756836","20.256826400756836"
"1226","28.659584045410156","28.659584045410156","28.659584045410156"
"1227","23.960296630859375","23.960296630859375","23.960296630859375"
"1228","21.05410385131836","21.05410385131836","21.05410385131836"
"1229","20.34540367126465","20.34540367126465","20.34540367126465"
"1230","43.892818450927734","43.892818450927734","43.892818450927734"
"1231","23.661842346191406","23.661842346191406","23.661842346191406"
"1232","24.241863250732422","24.241863250732422","24.241863250732422"
"1233","21.14117431640625","21.14117431640625","21.14117431640625"
"1234","23.006803512573242","23.006803512573242","23.006803512573242"
"1235","22.057336807250977","22.057336807250977","22.057336807250977"
"1236","21.669719696044922","21.669719696044922","21.669719696044922"
"1237","22.852582931518555","22.852582931518555","22.852582931518555"
"1238","19.618194580078125","19.618194580078125","19.618194580078125"
"1239","20.130311965942383","20.130311965942383","20.130311965942383"
"1240","19.889158248901367","19.889158248901367","19.889158248901367"
"1241","20.356571197509766","20.356571197509766","20.356571197509766"
"1242","19.204193115234375","19.204193115234375","19.204193115234375"
"1243","21.262847900390625","21.262847900390625","21.262847900390625"
"1244","21.254432678222656","21.254432678222656","21.254432678222656"
"1245","21.917165756225586","21.917165756225586","21.917165756225586"
"1246","20.642024993896484","20.642024993896484","20.642024993896484"
"1247","20.52544403076172","20.52544403076172","20.52544403076172"
"1248","19.020832061767578","19.020832061767578","19.020832061767578"
"1249","22.974817276000977","22.974817276000977","22.974817276000977"
"1250","22.53078842163086","22.53078842163086","22.53078842163086"
"1251","19.784128189086914","19.784128189086914","19.784128189086914"
"1252","19.593502044677734","19.593502044677734","19.593502044677734"
"1253","25.008501052856445","25.008501052856445","25.008501052856445"
"1254","20.171354293823242","20.171354293823242","20.171354293823242"
"1255","19.068172454833984","19.068172454833984","19.068172454833984"
"1256","20.780332565307617","20.780332565307617","20.780332565307617"
"1257","20.833160400390625","20.833160400390625","20.833160400390625"
"1258","20.965656280517578","20.965656280517578","20.965656280517578"
"1259","18.84418296813965","18.84418296813965","18.84418296813965"
"1260","19.61007308959961","19.61007308959961","19.61007308959961"
"1261","20.20677947998047","20.20677947998047","20.20677947998047"
"1262","19.693614959716797","19.693614959716797","19.693614959716797"
"1263","19.919357299804688","19.919357299804688","19.919357299804688"
"1264","20.533409118652344","20.533409118652344","20.533409118652344"
"1265","20.092445373535156","20.092445373535156","20.092445373535156"
"1266","20.351055145263672","20.351055145263672","20.351055145263672"
"1267","19.851173400878906","19.851173400878906","19.851173400878906"
"1268","18.54546356201172","18.54546356201172","18.54546356201172"
"1269","21.222482681274414","21.222482681274414","21.222482681274414"
"1270","20.627845764160156","20.627845764160156","20.627845764160156"
"1271","19.24283790588379","19.24283790588379","19.24283790588379"
"1272","22.110313415527344","22.110313415527344","22.110313415527344"
"1273","20.596885681152344","20.596885681152344","20.596885681152344"
"1274","20.780914306640625","20.780914306640625","20.780914306640625"
"1275","19.585161209106445","19.585161209106445","19.585161209106445"
"1276","20.29322052001953","20.29322052001953","20.29322052001953"
"1277","22.026050567626953","22.026050567626953","22.026050567626953"
"1278","18.94934844970703","18.94934844970703","18.94934844970703"
"1279","20.18860626220703","20.18860626220703","20.18860626220703"
"1280","25.637298583984375","25.637298583984375","25.637298583984375"
"1281","21.397775650024414","21.397775650024414","21.397775650024414"
"1282","20.8327579498291","20.8327579498291","20.8327579498291"
"1283","22.525375366210938","22.525375366210938","22.525375366210938"
"1284","20.98296356201172","20.98296356201172","20.98296356201172"
"1285","22.145830154418945","22.145830154418945","22.145830154418945"
"1286","20.620800018310547","20.620800018310547","20.620800018310547"
"1287","22.853797912597656","22.853797912597656","22.853797912597656"
"1288","20.294666290283203","20.294666290283203","20.294666290283203"
"1289","20.447769165039062","20.447769165039062","20.447769165039062"
"1290","20.669023513793945","20.669023513793945","20.669023513793945"
"1291","20.64099884033203","20.64099884033203","20.64099884033203"
"1292","19.267160415649414","19.267160415649414","19.267160415649414"
"1293","21.87218475341797","21.87218475341797","21.87218475341797"
"1294","21.139768600463867","21.139768600463867","21.139768600463867"
"1295","20.334741592407227","20.334741592407227","20.334741592407227"
"1296","19.468469619750977","19.468469619750977","19.468469619750977"
"1297","19.629867553710938","19.629867553710938","19.629867553710938"
"1298","21.006080627441406","21.006080627441406","21.006080627441406"
"1299","21.585294723510742","21.585294723510742","21.585294723510742"
"1300","19.465105056762695","19.465105056762695","19.465105056762695"
"1301","21.081405639648438","21.081405639648438","21.081405639648438"
"1302","110.95418548583984","110.95418548583984","110.95418548583984"
"1303","21.067485809326172","21.067485809326172","21.067485809326172"
"1304","20.553802490234375","20.553802490234375","20.553802490234375"
"1305","19.691452026367188","19.691452026367188","19.691452026367188"
"1306","20.619142532348633","20.619142532348633","20.619142532348633"
"1307","18.505680084228516","18.505680084228516","18.505680084228516"
"1308","21.733671188354492","21.733671188354492","21.733671188354492"
"1309","21.532188415527344","21.532188415527344","21.532188415527344"
"1310","21.293170928955078","21.293170928955078","21.293170928955078"
"1311","21.462051391601562","21.462051391601562","21.462051391601562"
"1312","21.78667640686035","21.78667640686035","21.78667640686035"
"1313","24.1170597076416","24.1170597076416","24.1170597076416"
"1314","19.634281158447266","19.634281158447266","19.634281158447266"
"1315","21.670650482177734","21.670650482177734","21.670650482177734"
"1316","19.626502990722656","19.626502990722656","19.626502990722656"
"1317","23.092044830322266","23.092044830322266","23.092044830322266"
"1318","20.45017433166504","20.45017433166504","20.45017433166504"
"1319","21.907541275024414","21.907541275024414","21.907541275024414"
"1320","19.71876335144043","19.71876335144043","19.71876335144043"
"1321","23.867786407470703","23.867786407470703","23.867786407470703"
"1322","42.9490966796875","42.9490966796875","42.9490966796875"
"1323","19.311771392822266","19.311771392822266","19.311771392822266"
"1324","20.305524826049805","20.305524826049805","20.305524826049805"
"1325","22.34294319152832","22.34294319152832","22.34294319152832"
"1326","20.37363052368164","20.37363052368164","20.37363052368164"
"1327","20.427734375","20.427734375","20.427734375"
"1328","21.716861724853516","21.716861724853516","21.716861724853516"
"1329","22.58638572692871","22.58638572692871","22.58638572692871"
"1330","21.877151489257812","21.877151489257812","21.877151489257812"
"1331","20.36904525756836","20.36904525756836","20.36904525756836"
"1332","19.625019073486328","19.625019073486328","19.625019073486328"
"1333","19.43279457092285","19.43279457092285","19.43279457092285"
"1334","19.76950454711914","19.76950454711914","19.76950454711914"
"1335","21.101581573486328","21.101581573486328","21.101581573486328"
"1336","21.221952438354492","21.221952438354492","21.221952438354492"
"1337","19.892345428466797","19.892345428466797","19.892345428466797"
"1338","19.60915756225586","19.60915756225586","19.60915756225586"
"1339","19.970003128051758","19.970003128051758","19.970003128051758"
"1340","23.042587280273438","23.042587280273438","23.042587280273438"
"1341","19.57994842529297","19.57994842529297","19.57994842529297"
"1342","20.93976593017578","20.93976593017578","20.93976593017578"
"1343","21.121793746948242","21.121793746948242","21.121793746948242"
"1344","21.13160514831543","21.13160514831543","21.13160514831543"
"1345","18.869380950927734","18.869380950927734","18.869380950927734"
"1346","20.818742752075195","20.818742752075195","20.818742752075195"
"1347","20.184253692626953","20.184253692626953","20.184253692626953"
"1348","21.581850051879883","21.581850051879883","21.581850051879883"
"1349","21.39308738708496","21.39308738708496","21.39308738708496"
"1350","20.21993064880371","20.21993064880371","20.21993064880371"
"1351","20.94169807434082","20.94169807434082","20.94169807434082"
"1352","19.77131462097168","19.77131462097168","19.77131462097168"
"1353","28.708789825439453","28.708789825439453","28.708789825439453"
"1354","22.070003509521484","22.070003509521484","22.070003509521484"
"1355","20.588497161865234","20.588497161865234","20.588497161865234"
"1356","20.397443771362305","20.397443771362305","20.397443771362305"
"1357","20.25678825378418","20.25678825378418","20.25678825378418"
"1358","20.4229679107666","20.4229679107666","20.4229679107666"
"1359","19.59998321533203","19.59998321533203","19.59998321533203"
"1360","22.292720794677734","22.292720794677734","22.292720794677734"
"1361","21.48566436767578","21.48566436767578","21.48566436767578"
"1362","22.9124813079834","22.9124813079834","22.9124813079834"
"1363","19.65411376953125","19.65411376953125","19.65411376953125"
"1364","20.1508846282959","20.1508846282959","20.1508846282959"
"1365","20.483211517333984","20.483211517333984","20.483211517333984"
"1366","23.360496520996094","23.360496520996094","23.360496520996094"
"1367","19.784101486206055","19.784101486206055","19.784101486206055"
"1368","19.902706146240234","19.902706146240234","19.902706146240234"
"1369","19.29953956604004","19.29953956604004","19.29953956604004"
"1370","19.769847869873047","19.769847869873047","19.769847869873047"
"1371","19.345378875732422","19.345378875732422","19.345378875732422"
"1372","21.241809844970703","21.241809844970703","21.241809844970703"
"1373","20.6416015625","20.6416015625","20.6416015625"
"1374","18.380998611450195","18.380998611450195","18.380998611450195"
"1375","19.148103713989258","19.148103713989258","19.148103713989258"
"1376","18.138504028320312","18.138504028320312","18.138504028320312"
"1377","20.414169311523438","20.414169311523438","20.414169311523438"
"1378","26.594863891601562","26.594863891601562","26.594863891601562"
"1379","21.17546272277832","21.17546272277832","21.17546272277832"
"1380","18.772037506103516","18.772037506103516","18.772037506103516"
"1381","20.213056564331055","20.213056564331055","20.213056564331055"
"1382","20.640380859375","20.640380859375","20.640380859375"
"1383","21.65106964111328","21.65106964111328","21.65106964111328"
"1384","21.22758674621582","21.22758674621582","21.22758674621582"
"1385","19.464988708496094","19.464988708496094","19.464988708496094"
"1386","54.94184494018555","54.94184494018555","54.94184494018555"
"1387","20.827505111694336","20.827505111694336","20.827505111694336"
"1388","20.91931915283203","20.91931915283203","20.91931915283203"
"1389","18.880233764648438","18.880233764648438","18.880233764648438"
"1390","20.53316307067871","20.53316307067871","20.53316307067871"
"1391","20.688556671142578","20.688556671142578","20.688556671142578"
"1392","21.325653076171875","21.325653076171875","21.325653076171875"
"1393","22.130165100097656","22.130165100097656","22.130165100097656"
"1394","18.36859703063965","18.36859703063965","18.36859703063965"
"1395","19.28929901123047","19.28929901123047","19.28929901123047"
"1396","21.657062530517578","21.657062530517578","21.657062530517578"
"1397","20.39713478088379","20.39713478088379","20.39713478088379"
"1398","19.54673194885254","19.54673194885254","19.54673194885254"
"1399","18.878841400146484","18.878841400146484","18.878841400146484"
"1400","20.011045455932617","20.011045455932617","20.011045455932617"
"1401","19.903160095214844","19.903160095214844","19.903160095214844"
"1402","20.3782958984375","20.3782958984375","20.3782958984375"
"1403","18.486242294311523","18.486242294311523","18.486242294311523"
"1404","20.209653854370117","20.209653854370117","20.209653854370117"
"1406","22.647247314453125","22.647247314453125","22.647247314453125"
"1407","20.801368713378906","20.801368713378906","20.801368713378906"
"1408","21.784690856933594","21.784690856933594","21.784690856933594"
"1409","19.153888702392578","19.153888702392578","19.153888702392578"
"1410","20.094650268554688","20.094650268554688","20.094650268554688"
"1411","19.878576278686523","19.878576278686523","19.878576278686523"
"1412","20.58102798461914","20.58102798461914","20.58102798461914"
"1413","20.813777923583984","20.813777923583984","20.813777923583984"
"1414","21.072830200195312","21.072830200195312","21.072830200195312"
"1415","18.365711212158203","18.365711212158203","18.365711212158203"
"1416","20.314014434814453","20.314014434814453","20.314014434814453"
"1417","23.288394927978516","23.288394927978516","23.288394927978516"
"1418","22.0162296295166","22.0162296295166","22.0162296295166"
"1419","43.11465835571289","43.11465835571289","43.11465835571289"
"1420","22.602418899536133","22.602418899536133","22.602418899536133"
"1421","22.70919418334961","22.70919418334961","22.70919418334961"
"1422","19.346101760864258","19.346101760864258","19.346101760864258"
"1423","20.705595016479492","20.705595016479492","20.705595016479492"
"1424","21.265636444091797","21.265636444091797","21.265636444091797"
"1425","20.07753562927246","20.07753562927246","20.07753562927246"
"1426","19.58782196044922","19.58782196044922","19.58782196044922"
"1427","21.15643310546875","21.15643310546875","21.15643310546875"
"1428","18.261682510375977","18.261682510375977","18.261682510375977"
"1429","20.567718505859375","20.567718505859375","20.567718505859375"
"1430","19.68686294555664","19.68686294555664","19.68686294555664"
"1431","22.245302200317383","22.245302200317383","22.245302200317383"
"1432","21.484878540039062","21.484878540039062","21.484878540039062"
"1433","20.102840423583984","20.102840423583984","20.102840423583984"
"1434","18.82333755493164","18.82333755493164","18.82333755493164"
"1435","17.265003204345703","17.265003204345703","17.265003204345703"
"1436","18.761550903320312","18.761550903320312","18.761550903320312"
"1437","19.915040969848633","19.915040969848633","19.915040969848633"
"1438","20.117218017578125","20.117218017578125","20.117218017578125"
"1439","23.833900451660156","23.833900451660156","23.833900451660156"
"1440","23.26839256286621","23.26839256286621","23.26839256286621"
"1441","20.07086944580078","20.07086944580078","20.07086944580078"
"1442","19.876537322998047","19.876537322998047","19.876537322998047"
"1443","20.67905616760254","20.67905616760254","20.67905616760254"
"1444","20.442310333251953","20.442310333251953","20.442310333251953"
"1445","17.971084594726562","17.971084594726562","17.971084594726562"
"1446","22.271331787109375","22.271331787109375","22.271331787109375"
"1447","19.995864868164062","19.995864868164062","19.995864868164062"
"1448","19.427501678466797","19.427501678466797","19.427501678466797"
"1449","20.536865234375","20.536865234375","20.536865234375"
"1450","20.78567123413086","20.78567123413086","20.78567123413086"
"1451","20.447734832763672","20.447734832763672","20.447734832763672"
"1452","19.316396713256836","19.316396713256836","19.316396713256836"
"1453","18.116968154907227","18.116968154907227","18.116968154907227"
"1454","21.26822280883789","21.26822280883789","21.26822280883789"
"1455","20.73595428466797","20.73595428466797","20.73595428466797"
"1456","23.20925521850586","23.20925521850586","23.20925521850586"
"1457","21.723390579223633","21.723390579223633","21.723390579223633"
"1458","19.67997932434082","19.67997932434082","19.67997932434082"
"1459","20.74016571044922","20.74016571044922","20.74016571044922"
"1460","19.334476470947266","19.334476470947266","19.334476470947266"
"1461","21.234006881713867","21.234006881713867","21.234006881713867"
"1462","18.592159271240234","18.592159271240234","18.592159271240234"
"1463","29.581825256347656","29.581825256347656","29.581825256347656"
"1464","20.299182891845703","20.299182891845703","20.299182891845703"
"1465","19.172441482543945","19.172441482543945","19.172441482543945"
"1466","19.901899337768555","19.901899337768555","19.901899337768555"
"1467","20.178558349609375","20.178558349609375","20.178558349609375"
"1468","19.627769470214844","19.627769470214844","19.627769470214844"
"1469","21.252349853515625","21.252349853515625","21.252349853515625"
"1470","19.257291793823242","19.257291793823242","19.257291793823242"
"1471","21.487796783447266","21.487796783447266","21.487796783447266"
"1472","20.073110580444336","20.073110580444336","20.073110580444336"
"1473","18.721906661987305","18.721906661987305","18.721906661987305"
"1474","21.159433364868164","21.159433364868164","21.159433364868164"
"1475","22.864500045776367","22.864500045776367","22.864500045776367"
"1476","20.642986297607422","20.642986297607422","20.642986297607422"
"1477","54.41465377807617","54.41465377807617","54.41465377807617"
"1478","20.065799713134766","20.065799713134766","20.065799713134766"
"1479","96.94985961914062","96.94985961914062","96.94985961914062"
"1480","20.741287231445312","20.741287231445312","20.741287231445312"
"1481","21.229114532470703","21.229114532470703","21.229114532470703"
